time,vehicle_id,x,y
117,33,17.61,0.55
117,51,30.43,-0.22
117,62,67.66,-2.45
118,2,-2.1,-9.43
118,33,11.21,0.25
118,51,26.78,0.0
118,62,54.29,-1.65
119,2,-3.84,-18.54
119,33,3.35,-2.04
119,51,20.76,0.36
119,62,44.14,-1.04
120,2,-5.11,-29.16
120,33,-2.15,-9.58
120,51,12.87,0.33
120,62,34.54,-0.46
121,2,-6.51,-40.84
121,33,-3.93,-19.34
121,51,3.26,-2.07
121,62,25.37,0.09
121,69,136.1,-6.56
122,2,-7.93,-52.63
122,33,-5.42,-31.76
122,51,-2.42,-10.47
122,62,15.47,0.46
122,69,122.71,-5.76
123,2,-9.46,-65.4
123,33,-6.79,-43.18
123,51,-4.29,-22.36
123,62,4.83,-1.48
123,69,109.18,-4.94
124,2,-10.88,-77.24
124,33,-8.25,-55.29
124,51,-5.65,-33.66
124,62,-1.78,-8.38
124,69,96.21,-4.17
125,2,-12.31,-89.19
125,33,-9.64,-66.87
125,51,-7.11,-45.85
125,62,-3.86,-18.75
125,69,82.71,-3.36
125,71,133.77,-6.42
126,2,-13.79,-101.46
126,33,-11.11,-79.15
126,51,-8.44,-56.88
126,62,-5.43,-31.83
126,69,69.68,-2.57
126,71,120.98,-5.65
127,2,-15.31,-114.16
127,33,-12.55,-91.16
127,51,-9.89,-68.96
127,62,-6.92,-44.25
127,69,56.03,-1.75
127,71,108.31,-4.89
128,33,-14.06,-103.76
128,51,-11.38,-81.38
128,62,-8.56,-57.89
128,69,42.01,-0.91
128,71,95.16,-4.1
129,33,-15.48,-115.56
129,51,-12.86,-93.73
129,62,-10.11,-70.81
129,69,27.99,-0.07
129,71,82.0,-3.31
130,51,-14.35,-106.13
130,62,-11.68,-83.9
130,69,17.49,0.56
130,71,68.28,-2.49
131,51,-15.73,-117.63
131,62,-13.19,-96.49
131,69,7.18,-0.59
131,71,54.67,-1.67
132,62,-14.52,-107.59
132,69,-1.41,-7.2
132,71,41.05,-0.86
133,69,-3.66,-17.03
133,71,27.58,-0.05
134,69,-5.02,-28.39
134,71,17.02,0.54
135,69,-6.68,-42.25
135,71,7.04,-0.64
136,69,-8.36,-56.2
136,71,-1.45,-7.33
137,69,-9.99,-69.85
137,71,-3.71,-17.51
138,69,-11.64,-83.54
138,71,-5.25,-30.36
139,69,-13.17,-96.3
139,71,-6.87,-43.78
140,69,-14.8,-109.86
140,71,-8.41,-56.69
141,71,-9.93,-69.34
142,71,-11.45,-82.01
143,71,-13.09,-95.62
144,71,-14.64,-108.61
229,151,133.66,-6.41
230,151,119.85,-5.58
231,151,106.81,-4.8
232,151,93.41,-4.0
233,151,79.6,-3.17
234,151,65.96,-2.35
235,151,52.57,-1.55
236,151,39.85,-0.78
237,151,29.51,-0.16
238,151,22.18,0.28
239,151,18.5,0.5
240,151,18.47,0.5
241,151,18.46,0.5
242,151,18.46,0.5
243,151,18.46,0.5
244,151,18.46,0.5
245,151,18.46,0.5
246,151,18.46,0.5
247,151,18.46,0.5
248,151,18.46,0.5
249,151,18.46,0.5
250,151,18.46,0.5
251,151,18.46,0.5
252,151,18.46,0.5
253,151,18.46,0.5
254,151,18.46,0.5
255,151,18.46,0.5
256,151,16.89,0.53
257,151,12.74,0.32
258,151,6.93,-0.68
259,151,0.23,-5.01
260,151,-3.35,-14.48
261,151,-4.89,-27.29
262,151,-6.55,-41.16
263,151,-8.1,-54.04
264,151,-9.63,-66.84
265,151,-11.25,-80.3
266,151,-12.82,-93.37
267,151,-14.34,-106.1
317,218,144.49,-7.06
318,218,131.6,-6.29
319,218,118.63,-5.51
320,218,105.36,-4.71
321,218,92.65,-3.95
322,218,79.87,-3.18
323,218,67.04,-2.41
324,218,54.15,-1.64
325,218,40.4,-0.82
326,218,29.49,-0.16
327,218,22.71,0.24
328,218,19.08,0.46
329,218,18.52,0.5
330,218,18.47,0.5
331,218,18.46,0.5
332,218,18.46,0.5
333,218,18.46,0.5
334,218,18.46,0.5
335,218,18.46,0.5
336,218,18.46,0.5
337,218,18.46,0.5
338,218,18.46,0.5
339,218,18.46,0.5
339,236,144.09,-7.04
340,218,18.46,0.5
340,236,129.74,-6.18
341,218,18.46,0.5
341,236,115.53,-5.32
342,218,18.46,0.5
342,236,101.47,-4.48
343,218,18.46,0.5
343,236,87.4,-3.64
344,218,18.46,0.5
344,236,72.37,-2.73
345,218,18.46,0.5
345,236,58.35,-1.89
346,218,18.46,0.5
346,236,43.53,-1.0
347,218,18.46,0.5
347,236,33.21,-0.39
348,218,18.46,0.5
348,236,27.38,-0.04
349,218,18.46,0.5
349,236,26.04,0.05
350,218,18.46,0.5
350,236,25.98,0.05
351,218,18.46,0.5
351,236,25.96,0.05
352,218,18.46,0.5
352,236,25.95,0.05
353,218,18.46,0.5
353,236,25.95,0.05
354,218,18.46,0.5
354,236,25.95,0.05
355,218,18.46,0.5
355,236,25.95,0.05
356,218,18.46,0.5
356,236,25.95,0.05
357,218,18.46,0.5
357,236,25.95,0.05
358,218,18.46,0.5
358,236,25.95,0.05
359,218,18.46,0.5
359,236,25.95,0.05
360,218,18.46,0.5
360,236,25.95,0.05
361,218,18.46,0.5
361,236,25.95,0.05
362,218,18.46,0.5
362,236,25.95,0.05
363,218,18.46,0.5
363,236,25.95,0.05
364,218,18.46,0.5
364,236,25.95,0.05
365,218,18.46,0.5
365,236,25.95,0.05
366,218,18.46,0.5
366,236,25.95,0.05
367,218,18.46,0.5
367,236,25.95,0.05
368,218,18.46,0.5
368,236,25.95,0.05
369,218,18.46,0.5
369,236,25.95,0.05
370,218,18.46,0.5
370,236,25.95,0.05
371,218,18.46,0.5
371,236,25.95,0.05
372,218,18.46,0.5
372,236,25.95,0.05
373,218,18.46,0.5
373,236,25.95,0.05
374,218,18.46,0.5
374,236,25.95,0.05
375,218,18.46,0.5
375,236,25.95,0.05
376,218,18.46,0.5
376,236,25.95,0.05
377,218,18.46,0.5
377,236,25.95,0.05
378,218,18.46,0.5
378,236,25.95,0.05
379,218,18.46,0.5
379,236,25.95,0.05
380,218,18.46,0.5
380,236,25.95,0.05
381,218,18.46,0.5
381,236,25.95,0.05
382,218,18.46,0.5
382,236,25.95,0.05
383,218,18.46,0.5
383,236,25.95,0.05
384,218,18.46,0.5
384,236,25.95,0.05
385,218,18.46,0.5
385,236,25.95,0.05
386,218,18.46,0.5
386,236,25.95,0.05
387,218,18.46,0.5
387,236,25.95,0.05
388,218,18.46,0.5
388,236,25.95,0.05
389,218,18.46,0.5
389,236,25.95,0.05
390,218,18.46,0.5
390,236,25.95,0.05
391,218,18.46,0.5
391,236,25.95,0.05
392,218,18.46,0.5
392,236,25.95,0.05
393,218,18.46,0.5
393,236,25.95,0.05
394,218,18.46,0.5
394,236,25.95,0.05
395,218,18.46,0.5
395,236,25.95,0.05
396,218,18.46,0.5
396,236,25.95,0.05
397,218,18.46,0.5
397,236,25.95,0.05
398,218,16.18,0.5
398,236,25.95,0.05
399,218,12.23,0.3
399,236,24.79,0.12
400,218,6.46,-0.86
400,236,22.04,0.28
401,218,0.47,-4.76
401,236,17.35,0.55
402,218,-3.23,-13.49
402,236,10.4,0.21
403,218,-4.63,-25.18
403,236,2.38,-2.74
404,218,-6.23,-38.46
404,236,-2.86,-11.89
405,218,-7.72,-50.89
405,236,-4.43,-23.51
406,218,-9.23,-63.51
406,236,-6.08,-37.23
407,218,-10.87,-77.16
407,236,-7.74,-51.06
408,218,-12.5,-90.78
408,236,-9.47,-65.48
409,218,-14.13,-104.29
409,236,-11.15,-79.51
410,218,-15.67,-117.17
410,236,-12.76,-92.87
411,236,-14.32,-105.9
520,371,136.63,-6.59
521,371,124.49,-5.86
522,371,111.6,-5.09
523,371,99.0,-4.33
524,371,86.26,-3.57
524,373,141.24,-6.87
525,371,73.74,-2.82
525,373,128.74,-6.12
526,371,61.6,-2.09
526,373,116.99,-5.41
527,371,48.46,-1.3
527,373,105.51,-4.72
528,371,35.99,-0.55
528,373,93.77,-4.02
529,371,26.25,0.03
529,373,82.09,-3.32
530,371,20.16,0.4
530,373,69.77,-2.58
531,371,18.56,0.49
531,373,58.03,-1.87
532,371,18.47,0.5
532,373,45.59,-1.13
533,371,18.46,0.5
533,373,34.78,-0.48
534,371,18.46,0.5
534,373,28.37,-0.09
535,371,18.46,0.5
535,373,26.46,0.02
535,386,135.44,-6.52
536,371,18.46,0.5
536,373,26.01,0.05
536,386,118.85,-5.52
537,371,18.46,0.5
537,373,25.96,0.05
537,386,102.32,-4.53
538,371,18.46,0.5
538,373,25.95,0.05
538,386,86.29,-3.57
539,371,18.46,0.5
539,373,25.95,0.05
539,386,69.82,-2.58
540,371,16.74,0.52
540,373,25.95,0.05
540,386,54.77,-1.68
541,371,12.44,0.31
541,373,24.39,0.14
541,386,44.21,-1.05
542,371,6.7,-0.77
542,373,20.78,0.36
542,386,36.56,-0.59
543,371,0.09,-5.16
543,373,14.96,0.43
543,386,31.46,-0.28
543,391,142.63,-6.95
544,371,-3.28,-13.92
544,373,7.16,-0.59
544,386,25.33,0.09
544,391,128.43,-6.1
545,371,-4.64,-25.25
545,373,-0.78,-6.08
545,386,17.49,0.56
545,391,113.84,-5.22
546,371,-6.17,-37.95
546,373,-3.46,-15.38
546,386,8.37,-0.14
546,391,99.98,-4.39
547,371,-7.64,-50.2
547,373,-4.84,-26.88
547,386,-0.0,-5.26
547,391,85.02,-3.49
548,371,-9.23,-63.47
548,373,-6.29,-39.0
548,386,-3.61,-16.63
548,391,70.93,-2.65
549,371,-10.76,-76.25
549,373,-7.68,-50.55
549,386,-5.04,-28.54
549,391,56.67,-1.79
550,371,-12.3,-89.1
550,373,-9.11,-62.48
550,386,-6.39,-39.83
550,391,42.01,-0.91
551,371,-13.83,-101.78
551,373,-10.52,-74.27
551,386,-7.91,-52.51
551,391,27.28,-0.03
552,371,-15.34,-114.4
552,373,-11.91,-85.78
552,386,-9.37,-64.63
552,391,16.4,0.51
553,373,-13.36,-97.91
553,386,-10.78,-76.36
553,391,5.1,-1.37
554,373,-14.87,-110.5
554,386,-12.27,-88.85
554,391,-2.05,-9.27
555,386,-13.75,-101.16
555,391,-4.12,-20.88
556,386,-15.06,-112.04
556,391,-5.73,-34.33
557,391,-7.46,-48.71
558,391,-9.15,-62.8
559,391,-10.85,-76.98
560,391,-12.6,-91.6
561,391,-14.34,-106.06
586,423,133.92,-6.43
587,423,120.42,-5.62
588,423,106.25,-4.77
589,423,92.79,-3.96
590,423,79.13,-3.14
591,423,64.92,-2.29
592,423,51.24,-1.47
593,423,37.48,-0.64
594,423,26.9,-0.01
595,423,20.81,0.36
596,423,18.81,0.48
597,423,18.56,0.49
597,433,132.64,-6.35
598,423,18.49,0.5
598,433,117.02,-5.41
599,423,18.47,0.5
599,433,100.43,-4.42
600,423,18.46,0.5
600,433,83.72,-3.42
601,423,18.46,0.5
601,433,66.97,-2.41
602,423,18.46,0.5
602,433,51.12,-1.46
603,423,18.46,0.5
603,433,39.11,-0.74
604,423,18.46,0.5
604,433,30.82,-0.24
605,423,18.46,0.5
605,433,26.99,-0.01
606,423,18.46,0.5
606,433,26.12,0.04
607,423,18.46,0.5
607,433,26.01,0.05
608,423,18.46,0.5
608,433,25.97,0.05
609,423,18.46,0.5
609,433,25.95,0.05
610,423,18.46,0.5
610,433,25.95,0.05
611,423,18.46,0.5
611,433,25.95,0.05
612,423,18.46,0.5
612,433,25.95,0.05
613,423,18.46,0.5
613,433,25.95,0.05
614,423,18.46,0.5
614,433,25.95,0.05
615,423,18.46,0.5
615,433,25.95,0.05
616,423,18.46,0.5
616,433,25.95,0.05
617,423,18.46,0.5
617,433,25.95,0.05
618,423,18.46,0.5
618,433,25.95,0.05
619,423,18.46,0.5
619,433,25.95,0.05
620,423,18.46,0.5
620,433,25.95,0.05
621,423,18.46,0.5
621,433,25.95,0.05
622,423,18.46,0.5
622,433,25.95,0.05
623,423,18.46,0.5
623,433,25.95,0.05
624,423,18.46,0.5
624,433,25.95,0.05
625,423,18.46,0.5
625,433,25.95,0.05
626,423,18.46,0.5
626,433,25.95,0.05
627,423,18.46,0.5
627,433,25.95,0.05
628,423,18.46,0.5
628,433,25.95,0.05
629,423,18.46,0.5
629,433,25.95,0.05
630,423,18.46,0.5
630,433,25.95,0.05
631,423,18.46,0.5
631,433,25.95,0.05
632,423,18.46,0.5
632,433,25.95,0.05
633,423,18.46,0.5
633,433,25.95,0.05
634,423,18.46,0.5
634,433,25.95,0.05
635,423,18.46,0.5
635,433,25.95,0.05
636,423,18.46,0.5
636,433,25.95,0.05
637,423,18.46,0.5
637,433,25.95,0.05
638,423,18.46,0.5
638,433,25.95,0.05
639,423,18.46,0.5
639,433,25.95,0.05
640,423,18.46,0.5
640,433,25.95,0.05
641,423,18.46,0.5
641,433,25.95,0.05
642,423,18.46,0.5
642,433,25.95,0.05
643,423,18.46,0.5
643,433,25.95,0.05
644,423,18.46,0.5
644,433,25.95,0.05
645,423,18.46,0.5
645,433,25.95,0.05
646,423,18.46,0.5
646,433,25.95,0.05
647,423,18.46,0.5
647,433,25.95,0.05
648,423,18.46,0.5
648,433,25.95,0.05
649,423,18.46,0.5
649,433,25.95,0.05
650,423,18.46,0.5
650,433,25.95,0.05
651,423,18.46,0.5
651,433,25.95,0.05
652,423,18.46,0.5
652,433,25.95,0.05
653,423,18.46,0.5
653,433,25.95,0.05
654,423,18.46,0.5
654,433,25.95,0.05
655,423,18.46,0.5
655,433,25.95,0.05
656,423,18.46,0.5
656,433,25.95,0.05
656,473,137.49,-6.64
657,423,18.46,0.5
657,433,25.95,0.05
657,473,126.34,-5.97
658,423,18.46,0.5
658,433,25.95,0.05
658,473,114.05,-5.24
659,423,18.46,0.5
659,433,25.95,0.05
659,473,101.81,-4.5
660,423,18.46,0.5
660,433,25.95,0.05
660,473,90.64,-3.83
661,423,18.46,0.5
661,433,25.95,0.05
661,473,78.53,-3.1
662,423,18.46,0.5
662,433,25.95,0.05
662,473,66.22,-2.37
662,480,138.59,-6.71
663,423,18.46,0.5
663,433,25.95,0.05
663,473,54.74,-1.68
663,480,126.09,-5.96
664,423,18.46,0.5
664,433,25.95,0.05
664,473,46.35,-1.17
664,480,113.57,-5.21
665,423,18.46,0.5
665,433,25.95,0.05
665,473,41.43,-0.88
665,480,101.02,-4.45
666,423,18.46,0.5
666,433,25.95,0.05
666,473,41.0,-0.85
666,480,88.48,-3.7
667,423,18.46,0.5
667,433,25.95,0.05
667,473,40.96,-0.85
667,480,75.47,-2.92
668,423,18.46,0.5
668,433,25.95,0.05
668,473,40.94,-0.85
668,480,62.36,-2.13
669,423,18.46,0.5
669,433,25.95,0.05
669,473,40.93,-0.85
669,480,53.74,-1.62
670,423,18.46,0.5
670,433,25.95,0.05
670,473,40.92,-0.85
670,480,49.62,-1.37
671,423,18.46,0.5
671,433,25.95,0.05
671,473,40.92,-0.85
671,480,48.97,-1.33
672,423,18.46,0.5
672,433,25.95,0.05
672,473,40.92,-0.85
672,480,48.69,-1.31
673,423,18.46,0.5
673,433,25.95,0.05
673,473,40.92,-0.85
673,480,48.55,-1.31
674,423,18.46,0.5
674,433,25.95,0.05
674,473,40.92,-0.85
674,480,48.46,-1.3
675,423,18.46,0.5
675,433,25.95,0.05
675,473,40.92,-0.85
675,480,48.42,-1.3
676,423,18.46,0.5
676,433,25.95,0.05
676,473,40.92,-0.85
676,480,48.41,-1.3
677,423,18.46,0.5
677,433,25.95,0.05
677,473,40.92,-0.85
677,480,48.41,-1.3
678,423,18.46,0.5
678,433,25.95,0.05
678,473,40.92,-0.85
678,480,48.41,-1.3
679,423,18.46,0.5
679,433,25.95,0.05
679,473,40.92,-0.85
679,480,48.41,-1.3
680,423,18.46,0.5
680,433,25.95,0.05
680,473,40.92,-0.85
680,480,48.41,-1.3
681,423,18.46,0.5
681,433,25.95,0.05
681,473,40.92,-0.85
681,480,48.41,-1.3
682,423,16.4,0.51
682,433,25.95,0.05
682,473,40.92,-0.85
682,480,48.41,-1.3
683,423,12.37,0.3
683,433,24.61,0.13
683,473,40.92,-0.85
683,480,48.41,-1.3
684,423,6.89,-0.7
684,433,20.95,0.35
684,473,40.92,-0.85
684,480,48.41,-1.3
685,423,0.37,-4.87
685,433,15.27,0.45
685,473,39.82,-0.78
685,480,48.41,-1.3
686,423,-3.33,-14.3
686,433,8.3,-0.16
686,473,38.0,-0.67
686,480,47.7,-1.25
686,499,141.08,-6.86
687,423,-4.75,-26.18
687,433,1.09,-4.1
687,473,34.31,-0.45
687,480,46.02,-1.15
687,499,127.04,-6.01
688,423,-6.39,-39.8
688,433,-3.26,-13.7
688,473,28.17,-0.08
688,480,42.65,-0.95
688,499,114.06,-5.24
689,423,-8.14,-54.37
689,433,-4.83,-26.83
689,473,19.56,0.43
689,480,37.64,-0.65
689,499,100.42,-4.42
690,423,-9.82,-68.39
690,433,-6.65,-41.96
690,473,9.82,0.18
690,480,30.85,-0.24
690,499,87.13,-3.62
691,423,-11.49,-82.32
691,433,-8.41,-56.65
691,473,1.5,-3.67
691,480,22.36,0.27
691,499,74.25,-2.85
692,423,-13.21,-96.68
692,433,-10.11,-70.79
692,473,-2.83,-11.79
692,480,11.65,0.27
692,499,60.44,-2.02
693,423,-14.93,-110.96
693,433,-11.88,-85.57
693,473,-4.1,-20.75
693,480,2.06,-3.08
693,499,46.5,-1.18
694,433,-13.55,-99.48
694,473,-5.43,-31.85
694,480,-2.53,-10.8
694,499,33.56,-0.41
695,433,-15.33,-114.32
695,473,-6.79,-43.16
695,480,-4.06,-20.39
695,499,20.29,0.39
696,473,-8.24,-55.26
696,480,-5.43,-31.86
696,499,9.21,0.15
697,473,-9.69,-67.32
697,480,-6.96,-44.59
697,499,0.11,-5.14
698,473,-11.13,-79.28
698,480,-8.47,-57.17
698,499,-3.4,-14.89
699,473,-12.49,-90.62
699,480,-9.99,-69.85
699,499,-4.93,-27.65
700,473,-13.84,-101.9
700,480,-11.42,-81.71
700,499,-6.57,-41.35
701,473,-15.19,-113.12
701,480,-12.68,-92.26
701,499,-8.21,-54.95
702,480,-14.1,-104.07
702,499,-9.86,-68.74
703,480,-15.59,-116.48
703,499,-11.4,-81.6
704,499,-12.95,-94.52
705,499,-14.55,-107.84
714,516,143.82,-7.02
715,516,132.32,-6.33
716,516,120.81,-5.64
716,521,142.7,-6.95
717,516,110.02,-4.99
717,521,130.76,-6.24
718,516,98.47,-4.3
718,521,119.24,-5.55
719,516,87.62,-3.65
719,521,107.17,-4.82
720,516,76.73,-3.0
720,521,96.95,-4.21
721,516,65.96,-2.35
721,521,86.17,-3.56
722,516,54.41,-1.66
722,521,75.76,-2.94
723,516,43.8,-1.02
723,521,64.16,-2.24
724,516,32.56,-0.35
724,521,53.84,-1.62
725,516,24.55,0.13
725,521,41.75,-0.9
726,516,20.03,0.41
726,521,32.99,-0.37
726,531,141.45,-6.88
727,516,19.15,0.46
727,521,28.15,-0.08
727,531,125.58,-5.93
728,516,18.73,0.48
728,521,26.72,0.0
728,531,109.47,-4.96
729,516,18.56,0.49
729,521,26.24,0.03
729,531,93.07,-3.98
730,516,18.47,0.5
730,521,26.06,0.04
730,531,77.65,-3.05
731,516,18.46,0.5
731,521,25.99,0.05
731,531,61.5,-2.08
732,516,18.46,0.5
732,521,25.95,0.05
732,531,48.78,-1.32
733,516,18.46,0.5
733,521,25.95,0.05
733,531,40.45,-0.82
734,516,18.46,0.5
734,521,25.95,0.05
734,531,35.48,-0.52
735,516,18.46,0.5
735,521,25.95,0.05
735,531,33.66,-0.41
736,516,18.46,0.5
736,521,25.95,0.05
736,531,33.48,-0.4
737,516,18.46,0.5
737,521,25.95,0.05
737,531,33.45,-0.4
738,516,18.46,0.5
738,521,25.95,0.05
738,531,33.44,-0.4
739,516,18.46,0.5
739,521,25.95,0.05
739,531,33.44,-0.4
740,516,18.46,0.5
740,521,25.95,0.05
740,531,33.43,-0.4
741,516,18.46,0.5
741,521,25.95,0.05
741,531,33.43,-0.4
742,516,18.46,0.5
742,521,25.95,0.05
742,531,33.43,-0.4
743,516,18.46,0.5
743,521,25.95,0.05
743,531,33.43,-0.4
744,516,18.46,0.5
744,521,25.95,0.05
744,531,33.43,-0.4
745,516,18.46,0.5
745,521,25.95,0.05
745,531,33.43,-0.4
746,516,18.46,0.5
746,521,25.95,0.05
746,531,33.43,-0.4
747,516,18.46,0.5
747,521,25.95,0.05
747,531,33.43,-0.4
748,516,18.46,0.5
748,521,25.95,0.05
748,531,33.43,-0.4
749,516,18.46,0.5
749,521,25.95,0.05
749,531,33.43,-0.4
749,545,139.51,-6.76
750,516,18.46,0.5
750,521,25.95,0.05
750,531,33.43,-0.4
750,545,127.57,-6.05
751,516,18.46,0.5
751,521,25.95,0.05
751,531,33.43,-0.4
751,545,114.54,-5.26
752,516,18.46,0.5
752,521,25.95,0.05
752,531,33.43,-0.4
752,545,101.92,-4.51
753,516,18.46,0.5
753,521,25.95,0.05
753,531,33.43,-0.4
753,545,89.92,-3.79
754,516,18.46,0.5
754,521,25.95,0.05
754,531,33.43,-0.4
754,545,76.99,-3.01
755,516,18.46,0.5
755,521,25.95,0.05
755,531,33.43,-0.4
755,545,65.03,-2.29
756,516,18.46,0.5
756,521,25.95,0.05
756,531,33.43,-0.4
756,545,55.0,-1.69
757,516,18.46,0.5
757,521,25.95,0.05
757,531,33.43,-0.4
757,545,49.47,-1.36
758,516,18.46,0.5
758,521,25.95,0.05
758,531,33.43,-0.4
758,545,48.42,-1.3
759,516,18.46,0.5
759,521,25.95,0.05
759,531,33.43,-0.4
759,545,48.41,-1.3
760,516,18.46,0.5
760,521,25.95,0.05
760,531,33.43,-0.4
760,545,48.41,-1.3
761,516,18.46,0.5
761,521,25.95,0.05
761,531,33.43,-0.4
761,545,48.41,-1.3
762,516,18.46,0.5
762,521,25.95,0.05
762,531,33.43,-0.4
762,545,48.41,-1.3
763,516,18.46,0.5
763,521,25.95,0.05
763,531,33.43,-0.4
763,545,48.41,-1.3
764,516,18.46,0.5
764,521,25.95,0.05
764,531,33.43,-0.4
764,545,48.41,-1.3
765,516,18.46,0.5
765,521,25.95,0.05
765,531,33.43,-0.4
765,545,48.41,-1.3
766,516,18.46,0.5
766,521,25.95,0.05
766,531,33.43,-0.4
766,545,48.41,-1.3
767,516,18.46,0.5
767,521,25.95,0.05
767,531,33.43,-0.4
767,545,48.41,-1.3
768,516,18.46,0.5
768,521,25.95,0.05
768,531,33.43,-0.4
768,545,48.41,-1.3
769,516,18.46,0.5
769,521,25.95,0.05
769,531,33.43,-0.4
769,545,48.41,-1.3
770,516,18.46,0.5
770,521,25.95,0.05
770,531,33.43,-0.4
770,545,48.41,-1.3
771,516,18.46,0.5
771,521,25.95,0.05
771,531,33.43,-0.4
771,545,48.41,-1.3
772,516,18.46,0.5
772,521,25.95,0.05
772,531,33.43,-0.4
772,545,48.41,-1.3
773,516,18.46,0.5
773,521,25.95,0.05
773,531,33.43,-0.4
773,545,48.41,-1.3
774,516,18.46,0.5
774,521,25.95,0.05
774,531,33.43,-0.4
774,545,48.41,-1.3
775,516,18.46,0.5
775,521,25.95,0.05
775,531,33.43,-0.4
775,545,48.41,-1.3
776,516,18.46,0.5
776,521,25.95,0.05
776,531,33.43,-0.4
776,545,48.41,-1.3
777,516,18.46,0.5
777,521,25.95,0.05
777,531,33.43,-0.4
777,545,48.41,-1.3
777,567,134.19,-6.44
778,516,18.46,0.5
778,521,25.95,0.05
778,531,33.43,-0.4
778,545,48.41,-1.3
778,567,121.1,-5.66
779,516,18.46,0.5
779,521,25.95,0.05
779,531,33.43,-0.4
779,545,48.41,-1.3
779,567,108.26,-4.89
780,516,18.46,0.5
780,521,25.95,0.05
780,531,33.43,-0.4
780,545,48.41,-1.3
780,567,95.58,-4.13
781,516,18.46,0.5
781,521,25.95,0.05
781,531,33.43,-0.4
781,545,48.41,-1.3
781,567,81.71,-3.3
782,516,18.46,0.5
782,521,25.95,0.05
782,531,33.43,-0.4
782,545,48.41,-1.3
782,567,71.2,-2.66
