time,vehicle_id,x,y
206,120,-33.02,3.67
206,126,-48.94,2.97
206,55,-19.22,-5.02
206,77,-18.21,1.3
206,95,-26.13,-0.68
207,111,-33.53,0.51
207,120,-33.02,3.67
207,126,-43.85,2.16
207,55,-19.22,-5.02
207,77,-18.21,1.3
207,95,-26.13,-0.68
208,111,-33.53,0.51
208,120,-33.02,3.67
208,126,-41.56,1.79
208,55,-19.22,-5.02
208,77,-18.21,1.3
208,95,-26.13,-0.68
209,111,-33.53,0.51
209,120,-33.02,3.67
209,126,-41.03,1.71
209,55,-19.22,-5.02
209,77,-18.21,1.3
209,95,-26.13,-0.68
210,111,-33.53,0.51
210,120,-33.02,3.67
210,126,-40.97,1.7
210,55,-19.22,-5.02
210,77,-18.21,1.3
210,95,-26.13,-0.68
211,111,-33.53,0.51
211,120,-33.02,3.67
211,126,-40.94,1.69
211,55,-19.22,-5.02
211,77,-18.21,1.3
211,95,-26.13,-0.68
212,111,-33.53,0.51
212,120,-33.02,3.67
212,126,-40.94,1.69
212,55,-19.22,-5.02
212,77,-18.21,1.3
212,95,-26.13,-0.68
213,111,-33.53,0.51
213,120,-33.02,3.67
213,126,-40.94,1.69
213,55,-19.22,-5.02
213,77,-18.21,1.3
213,95,-26.13,-0.68
214,111,-33.53,0.51
214,120,-33.02,3.67
214,126,-40.94,1.69
214,55,-19.22,-5.02
214,77,-18.21,1.3
214,95,-26.13,-0.68
215,111,-33.53,0.51
215,120,-33.02,3.67
215,126,-40.94,1.69
215,55,-19.22,-5.02
215,77,-18.21,1.3
215,95,-26.13,-0.68
216,111,-33.53,0.51
216,120,-33.02,3.67
216,126,-40.94,1.69
216,55,-19.22,-5.02
216,77,-18.21,1.3
216,95,-26.13,-0.68
217,111,-33.53,0.51
217,120,-33.02,3.67
217,126,-40.94,1.69
217,141,-138.41,17.29
217,55,-19.22,-5.02
217,77,-18.21,1.3
217,95,-26.13,-0.68
218,111,-33.53,0.51
218,120,-33.02,3.67
218,126,-40.94,1.69
218,141,-124.65,15.09
218,55,-17.17,-5.34
218,77,-16.07,0.96
218,95,-26.13,-0.68
219,111,-33.53,0.51
219,120,-33.02,3.67
219,126,-40.94,1.69
219,141,-110.28,12.79
219,55,-13.63,-5.89
219,77,-12.31,0.38
219,95,-24.41,-0.95
220,111,-32.64,0.36
220,120,-31.59,3.44
220,126,-40.94,1.69
220,141,-95.82,10.47
220,55,-7.9,-6.75
220,77,-6.23,-0.52
220,95,-20.49,-1.58
221,111,-30.45,0.01
221,120,-28.52,2.95
221,126,-40.17,1.57
221,141,-81.39,8.17
221,55,0.37,-7.76
221,77,2.41,-1.52
221,95,-14.71,-2.48
222,111,-26.21,-0.66
222,120,-26.96,2.7
222,126,-38.49,1.3
222,141,-67.42,5.93
222,55,10.47,-8.6
222,77,13.49,-2.39
222,95,-6.69,-3.68
223,111,-20.27,-1.61
223,120,-26.29,2.59
223,126,-35.12,0.76
223,141,-55.89,4.09
223,55,22.02,-9.34
223,77,27.1,-3.23
223,95,2.73,-4.76
224,111,-12.64,-2.8
224,120,-25.95,2.54
224,126,-29.29,-0.17
224,141,-47.35,2.72
224,55,34.83,-10.11
224,77,41.95,-4.12
224,95,13.85,-5.62
225,111,-3.62,-4.07
225,120,-25.72,2.5
225,126,-21.9,-1.35
225,141,-39.31,1.43
225,55,47.81,-10.89
225,77,56.43,-4.99
225,95,26.83,-6.41
226,111,7.05,-5.16
226,120,-25.63,2.49
226,126,-12.7,-2.79
226,141,-31.87,0.24
226,55,60.47,-11.65
226,77,71.3,-5.88
226,95,39.18,-7.16
227,111,19.64,-5.98
227,120,-25.62,2.48
227,126,-2.81,-4.17
227,141,-22.69,-1.23
227,55,73.05,-12.4
227,77,86.02,-6.77
227,95,52.32,-7.94
228,111,34.49,-6.87
228,120,-26.13,-0.68
228,126,9.12,-5.3
228,141,-12.92,-2.76
228,55,84.73,-13.1
228,77,99.82,-10.79
228,95,65.23,-8.72
229,111,49.75,-7.79
229,120,-24.59,-0.92
229,126,21.69,-6.11
229,141,-1.44,-4.35
229,55,97.88,-13.89
229,77,113.81,-11.63
229,95,77.28,-9.44
230,111,63.88,-5.44
230,120,-21.56,-1.41
230,126,33.45,-6.81
230,141,10.97,-5.43
230,55,110.16,-14.63
230,77,128.6,-12.52
230,95,90.04,-10.21
231,111,79.56,-6.38
231,120,-16.15,-2.26
231,126,45.52,-7.54
231,141,22.76,-6.17
231,55,122.27,-15.35
231,77,143.05,-13.39
231,95,102.32,-10.94
232,111,95.11,-7.31
232,120,-8.57,-3.43
232,126,57.83,-8.28
232,141,34.62,-6.88
232,55,135.31,-16.14
232,95,114.3,-11.66
233,111,110.76,-8.25
233,120,1.12,-4.62
233,126,70.32,-9.02
233,141,46.99,-7.62
233,95,127.38,-12.45
234,111,125.84,-9.15
234,120,12.96,-5.56
234,126,82.55,-9.76
234,141,59.37,-8.37
234,95,139.67,-13.19
235,111,141.41,-10.09
235,120,26.65,-6.4
235,126,94.64,-10.48
235,141,71.98,-9.12
236,120,40.63,-7.24
236,126,106.19,-11.18
236,141,83.81,-9.83
237,120,54.63,-8.08
237,126,118.07,-11.89
237,141,95.69,-10.55
238,120,67.89,-8.88
238,126,129.78,-12.59
238,141,107.79,-11.27
239,120,81.98,-9.72
239,126,142.13,-13.33
239,141,119.15,-11.95
240,120,95.38,-10.53
240,141,132.02,-12.73
241,120,108.6,-11.32
241,141,144.39,-13.47
242,120,121.99,-12.12
243,120,134.86,-12.9
284,194,-134.61,13.44
285,194,-119.65,11.05
286,194,-105.09,8.72
287,194,-89.89,6.28
288,194,-74.86,3.88
289,194,-60.12,1.52
290,194,-45.7,-0.78
291,194,-33.5,-2.74
292,194,-24.65,-4.15
293,194,-20.23,-4.86
294,194,-19.38,-5.0
295,194,-19.26,-5.02
296,194,-19.23,-5.02
297,194,-19.22,-5.02
298,194,-19.22,-5.02
299,194,-19.22,-5.02
299,196,-137.98,13.98
300,194,-19.22,-5.02
300,196,-128.28,12.43
301,194,-19.22,-5.02
301,196,-118.4,10.85
302,194,-19.22,-5.02
302,196,-108.98,9.34
303,194,-19.22,-5.02
303,196,-99.93,7.89
304,194,-19.22,-5.02
304,196,-89.97,6.3
305,194,-19.22,-5.02
305,196,-81.1,4.88
306,194,-19.22,-5.02
306,196,-71.52,3.35
306,208,-136.41,13.73
307,194,-19.22,-5.02
307,196,-62.42,1.89
307,208,-124.19,11.77
308,194,-19.22,-5.02
308,196,-52.68,0.33
308,208,-111.94,9.81
309,194,-19.22,-5.02
309,196,-43.31,-1.17
309,208,-100.07,7.91
310,194,-19.22,-5.02
310,196,-32.86,0.4
310,208,-88.13,6.0
311,194,-19.22,-5.02
311,196,-24.78,-0.89
311,208,-76.13,4.08
312,194,-19.22,-5.02
312,196,-19.85,-1.68
312,208,-63.67,2.09
313,194,-19.22,-5.02
313,196,-19.03,-1.81
313,208,-51.1,0.08
314,194,-19.22,-5.02
314,196,-18.81,-1.85
314,208,-38.78,-1.89
315,194,-19.22,-5.02
315,196,-18.74,-1.86
315,208,-30.91,-3.15
316,194,-19.22,-5.02
316,196,-18.73,-1.86
316,208,-27.06,-3.77
317,194,-19.22,-5.02
317,196,-18.72,-1.86
317,208,-26.69,-3.83
318,194,-19.22,-5.02
318,196,-18.72,-1.86
318,208,-26.64,-3.83
319,194,-19.22,-5.02
319,196,-18.72,-1.86
319,208,-26.63,-3.84
320,194,-19.22,-5.02
320,196,-18.72,-1.86
320,208,-26.63,-3.84
321,194,-19.22,-5.02
321,196,-18.72,-1.86
321,208,-26.63,-3.84
322,194,-19.22,-5.02
322,196,-18.72,-1.86
322,208,-26.63,-3.84
323,194,-19.22,-5.02
323,196,-18.72,-1.86
323,208,-26.63,-3.84
324,194,-19.22,-5.02
324,196,-18.72,-1.86
324,208,-26.63,-3.84
325,194,-19.22,-5.02
325,196,-18.72,-1.86
325,208,-26.63,-3.84
326,194,-19.22,-5.02
326,196,-18.72,-1.86
326,208,-26.63,-3.84
327,194,-19.22,-5.02
327,196,-18.72,-1.86
327,208,-26.63,-3.84
328,194,-19.22,-5.02
328,196,-18.72,-1.86
328,208,-26.63,-3.84
329,194,-19.22,-5.02
329,196,-18.72,-1.86
329,208,-26.63,-3.84
330,194,-19.22,-5.02
330,196,-18.72,-1.86
330,208,-26.63,-3.84
331,194,-19.22,-5.02
331,196,-18.72,-1.86
331,208,-26.63,-3.84
332,194,-19.22,-5.02
332,196,-18.72,-1.86
332,208,-26.63,-3.84
333,194,-19.22,-5.02
333,196,-18.72,-1.86
333,208,-26.63,-3.84
334,194,-19.22,-5.02
334,196,-18.72,-1.86
334,208,-26.63,-3.84
335,194,-19.22,-5.02
335,196,-18.72,-1.86
335,208,-26.63,-3.84
335,231,-141.33,14.51
336,194,-19.22,-5.02
336,196,-18.72,-1.86
336,208,-26.63,-3.84
336,231,-127.25,12.26
337,194,-19.22,-5.02
337,196,-18.72,-1.86
337,208,-26.63,-3.84
337,231,-113.53,10.07
338,194,-19.22,-5.02
338,196,-18.72,-1.86
338,208,-26.63,-3.84
338,231,-100.28,7.95
339,194,-19.22,-5.02
339,196,-18.72,-1.86
339,208,-26.63,-3.84
339,231,-86.51,5.74
340,194,-19.22,-5.02
340,196,-18.72,-1.86
340,208,-26.63,-3.84
340,231,-73.44,3.65
341,194,-19.22,-5.02
341,196,-18.72,-1.86
341,208,-26.63,-3.84
341,231,-60.02,1.51
342,194,-19.22,-5.02
342,196,-18.72,-1.86
342,208,-26.63,-3.84
342,231,-47.4,-0.51
343,194,-19.22,-5.02
343,196,-18.72,-1.86
343,208,-26.63,-3.84
343,231,-38.72,1.34
344,194,-19.22,-5.02
344,196,-18.72,-1.86
344,208,-26.63,-3.84
344,231,-30.76,0.06
345,194,-19.22,-5.02
345,196,-18.72,-1.86
345,208,-26.63,-3.84
345,231,-26.96,-0.54
346,194,-19.22,-5.02
346,196,-18.72,-1.86
346,208,-26.63,-3.84
346,231,-26.36,-0.64
347,194,-19.22,-5.02
347,196,-18.72,-1.86
347,208,-26.63,-3.84
347,231,-26.24,-0.66
348,194,-19.22,-5.02
348,196,-18.72,-1.86
348,208,-26.63,-3.84
348,231,-26.14,-0.67
348,239,-138.83,14.11
349,194,-19.22,-5.02
349,196,-18.72,-1.86
349,208,-26.63,-3.84
349,231,-26.13,-0.68
349,239,-126.61,12.16
350,194,-19.22,-5.02
350,196,-18.72,-1.86
350,208,-26.63,-3.84
350,231,-26.13,-0.68
350,239,-114.92,10.29
351,194,-19.22,-5.02
351,196,-18.72,-1.86
351,208,-26.63,-3.84
351,231,-26.13,-0.68
351,239,-103.05,8.39
352,194,-19.22,-5.02
352,196,-18.72,-1.86
352,208,-26.63,-3.84
352,231,-26.13,-0.68
352,239,-91.11,6.48
353,194,-19.22,-5.02
353,196,-18.72,-1.86
353,208,-26.63,-3.84
353,231,-26.13,-0.68
353,239,-79.04,4.55
354,194,-19.22,-5.02
354,196,-18.72,-1.86
354,208,-26.63,-3.84
354,231,-26.13,-0.68
354,239,-67.36,2.68
355,194,-19.22,-5.02
355,196,-18.72,-1.86
355,208,-26.63,-3.84
355,231,-26.13,-0.68
355,239,-55.32,0.75
356,194,-19.22,-5.02
356,196,-18.72,-1.86
356,208,-26.63,-3.84
356,231,-26.13,-0.68
356,239,-43.93,-1.07
357,194,-19.22,-5.02
357,196,-18.72,-1.86
357,208,-26.63,-3.84
357,231,-26.13,-0.68
357,239,-36.98,-2.18
358,194,-19.22,-5.02
358,196,-18.72,-1.86
358,208,-26.63,-3.84
358,231,-26.13,-0.68
358,239,-34.47,-2.58
359,194,-19.22,-5.02
359,196,-18.72,-1.86
359,208,-26.63,-3.84
359,231,-26.13,-0.68
359,239,-34.16,-2.63
360,194,-17.92,-5.23
360,196,-17.29,-2.09
360,208,-26.63,-3.84
360,231,-26.13,-0.68
360,239,-34.1,-2.64
361,194,-15.31,-5.63
361,196,-14.5,-2.52
361,208,-25.9,-3.95
361,231,-25.25,-0.82
361,239,-34.06,-2.65
362,194,-10.12,-6.43
362,196,-10.08,-3.19
362,208,-23.19,-4.39
362,231,-22.32,-1.29
362,239,-33.38,-2.76
363,194,-3.12,-7.36
363,196,-4.35,-3.97
363,208,-19.06,-5.05
363,231,-17.88,-2.0
363,239,-30.68,-3.19
364,194,6.06,-8.28
364,196,3.54,-4.84
364,208,-12.97,-5.99
364,231,-13.02,-2.74
364,239,-27.4,-3.71
365,194,17.03,-9.04
365,196,12.75,-5.54
365,208,-5.26,-7.09
365,231,-6.81,-3.66
365,239,-22.35,-4.52
366,194,29.91,-9.81
366,196,21.65,-6.1
366,208,4.77,-8.16
366,231,1.47,-1.44
366,239,-15.94,-5.53
367,194,45.15,-10.73
367,196,31.07,-6.67
367,208,16.31,-8.99
367,231,10.74,-2.21
367,239,-7.99,-6.74
368,194,59.92,-11.61
368,196,40.89,-7.26
368,208,28.8,-9.75
368,231,22.39,-2.95
368,239,1.76,-7.89
369,194,75.26,-12.53
369,196,50.56,-7.84
369,208,40.59,-10.45
369,231,36.61,-3.8
369,239,12.87,-8.76
370,194,90.5,-13.45
370,196,60.26,-8.42
370,208,52.59,-11.17
370,231,49.94,-4.6
370,239,25.18,-9.53
371,194,105.64,-14.36
371,196,69.69,-8.99
371,208,64.91,-11.91
371,231,63.49,-5.41
371,239,36.6,-10.21
372,194,120.27,-15.23
372,196,79.36,-9.57
372,208,76.58,-12.61
372,231,76.76,-6.21
372,239,48.62,-10.93
373,194,135.0,-16.12
373,196,88.55,-10.12
373,208,89.22,-13.37
373,231,90.74,-7.05
373,239,60.25,-11.63
373,254,-133.0,13.18
374,196,97.67,-10.67
374,208,101.13,-14.09
374,231,103.97,-7.84
374,239,71.6,-12.31
374,254,-120.66,11.21
375,196,106.73,-11.21
375,208,113.44,-14.82
375,231,118.24,-8.7
375,239,83.79,-13.04
375,254,-108.82,9.31
376,196,116.58,-11.8
376,208,125.83,-15.57
376,231,131.36,-9.49
376,239,95.9,-13.77
376,254,-97.45,7.5
377,196,126.44,-12.39
377,208,137.69,-16.28
377,239,107.24,-14.45
377,254,-85.51,5.58
378,196,135.71,-12.95
378,239,118.86,-15.15
378,254,-73.03,3.59
379,239,130.27,-15.83
379,254,-61.45,1.74
380,239,142.47,-16.57
380,254,-49.02,-0.25
381,254,-37.06,-2.17
382,254,-25.66,-3.99
383,254,-13.23,-5.95
384,254,-1.2,-7.6
385,254,10.88,-8.63
386,254,22.56,-9.37
387,254,35.2,-10.13
388,254,46.63,-10.82
389,254,58.36,-11.52
390,254,70.42,-12.24
391,254,82.61,-12.97
392,254,94.3,-13.68
393,254,106.54,-14.41
394,254,118.71,-15.14
395,254,131.33,-15.9
396,254,143.57,-16.63
416,291,-137.98,13.98
417,291,-124.89,11.88
418,291,-112.5,9.9
419,291,-99.86,7.88
420,291,-86.91,5.81
421,291,-74.25,3.78
422,291,-61.21,1.7
423,291,-47.96,-0.42
424,291,-34.8,-2.53
425,291,-26.09,-3.92
426,291,-21.71,-4.62
427,291,-20.24,-4.86
428,291,-19.46,-4.98
429,291,-19.3,-5.01
430,291,-19.24,-5.02
431,291,-19.22,-5.02
432,291,-19.22,-5.02
433,291,-19.22,-5.02
434,291,-19.22,-5.02
435,291,-19.22,-5.02
436,291,-19.22,-5.02
437,291,-19.22,-5.02
438,291,-19.22,-5.02
439,291,-19.22,-5.02
440,291,-19.22,-5.02
441,291,-19.22,-5.02
442,291,-19.22,-5.02
443,291,-19.22,-5.02
444,291,-19.22,-5.02
445,291,-19.22,-5.02
446,291,-19.22,-5.02
447,291,-19.22,-5.02
448,291,-19.22,-5.02
449,291,-19.22,-5.02
450,291,-19.22,-5.02
451,291,-19.22,-5.02
452,291,-19.22,-5.02
453,291,-19.22,-5.02
454,291,-19.22,-5.02
455,291,-19.22,-5.02
456,291,-19.22,-5.02
457,291,-19.22,-5.02
458,291,-19.22,-5.02
459,291,-19.22,-5.02
460,291,-19.22,-5.02
461,291,-19.22,-5.02
462,291,-19.22,-5.02
463,291,-19.22,-5.02
464,291,-19.22,-5.02
465,291,-19.22,-5.02
466,291,-19.22,-5.02
466,328,-134.4,13.41
467,291,-19.22,-5.02
467,328,-123.48,11.66
468,291,-19.22,-5.02
468,328,-111.5,9.74
469,291,-19.22,-5.02
469,328,-99.4,7.81
470,291,-19.22,-5.02
470,328,-88.44,6.05
471,291,-19.22,-5.02
471,328,-76.87,4.2
472,291,-19.22,-5.02
472,328,-65.9,2.45
473,291,-19.22,-5.02
473,328,-54.38,3.84
474,291,-19.22,-5.02
474,328,-43.07,2.03
475,291,-19.22,-5.02
475,328,-31.42,0.17
476,291,-19.22,-5.02
476,328,-23.74,-1.06
