time,vehicle_id,x,y
158,88,18.49,0.5
159,65,18.84,6.88
159,66,18.65,3.69
159,88,18.47,0.5
160,65,18.84,6.88
160,66,18.65,3.69
160,88,18.46,0.5
161,65,18.84,6.88
161,66,18.65,3.69
161,88,18.46,0.5
162,65,18.84,6.88
162,66,18.65,3.69
162,88,18.46,0.5
163,65,18.84,6.88
163,66,18.65,3.69
163,88,18.46,0.5
164,65,18.84,6.88
164,66,18.65,3.69
164,88,18.46,0.5
165,65,18.84,6.88
165,66,18.65,3.69
165,88,18.46,0.5
166,65,18.84,6.88
166,66,18.65,3.69
166,88,18.46,0.5
167,65,18.84,6.88
167,66,18.65,3.69
167,88,18.46,0.5
168,65,18.84,6.88
168,66,18.65,3.69
168,88,18.46,0.5
169,65,18.84,6.88
169,66,18.65,3.69
169,88,18.46,0.5
170,65,18.84,6.88
170,66,18.65,3.69
170,88,18.46,0.5
171,65,18.84,6.88
171,66,18.65,3.69
171,88,18.46,0.5
172,65,18.84,6.88
172,66,18.65,3.69
172,88,18.46,0.5
173,65,18.84,6.88
173,66,18.65,3.69
173,88,18.46,0.5
174,65,18.84,6.88
174,66,18.65,3.69
174,88,18.46,0.5
175,65,18.84,6.88
175,66,18.65,3.69
175,88,18.46,0.5
176,65,18.84,6.88
176,66,18.65,3.69
176,88,18.46,0.5
177,65,18.84,6.88
177,66,18.65,3.69
177,88,18.46,0.5
178,65,18.84,6.88
178,66,18.65,3.69
178,88,18.46,0.5
179,65,18.84,6.88
179,66,18.65,3.69
179,88,18.46,0.5
180,65,18.84,6.88
180,66,18.65,3.69
180,88,18.46,0.5
181,65,18.84,6.88
181,66,18.65,3.69
181,88,18.46,0.5
182,65,18.84,6.88
182,66,18.65,3.69
182,88,18.46,0.5
183,65,18.84,6.88
183,66,18.65,3.69
183,88,18.46,0.5
184,65,18.84,6.88
184,66,18.65,3.69
184,88,18.46,0.5
185,65,18.84,6.88
185,66,18.65,3.69
185,88,18.46,0.5
186,65,18.84,6.88
186,66,18.65,3.69
186,88,18.46,0.5
187,65,18.84,6.88
187,66,18.65,3.69
187,88,18.46,0.5
188,65,18.84,6.88
188,66,18.65,3.69
188,88,18.46,0.5
189,65,18.84,6.88
189,66,18.65,3.69
189,88,18.46,0.5
190,65,18.84,6.88
190,66,18.65,3.69
190,88,18.46,0.5
191,65,18.84,6.88
191,66,18.65,3.69
191,88,18.46,0.5
192,65,18.84,6.88
192,66,18.65,3.69
192,88,18.46,0.5
193,65,18.84,6.88
193,66,18.65,3.69
193,88,18.46,0.5
194,65,18.84,6.88
194,66,18.65,3.69
194,88,18.46,0.5
195,65,18.84,6.88
195,66,18.65,3.69
195,88,18.46,0.5
196,65,18.84,6.88
196,66,18.65,3.69
196,88,18.46,0.5
197,65,18.84,6.88
197,66,18.65,3.69
197,88,18.46,0.5
198,65,18.84,6.88
198,66,18.65,3.69
198,88,18.46,0.5
199,65,18.84,6.88
199,66,18.65,3.69
199,88,18.46,0.5
200,65,18.84,6.88
200,66,18.65,3.69
200,88,18.46,0.5
201,65,18.84,6.88
201,66,18.65,3.69
201,88,18.46,0.5
202,65,18.84,6.88
202,66,18.65,3.69
202,88,18.46,0.5
203,65,18.84,6.88
203,66,18.65,3.69
203,88,18.46,0.5
204,134,142.44,-0.53
204,65,18.84,6.88
204,66,18.65,3.69
204,88,18.46,0.5
205,134,127.47,0.36
205,65,18.84,6.88
205,66,18.65,3.69
205,88,18.46,0.5
206,134,112.84,1.24
206,65,18.84,6.88
206,66,18.65,3.69
206,88,18.46,0.5
207,134,97.58,2.16
207,65,18.84,6.88
207,66,18.65,3.69
207,88,18.46,0.5
208,134,83.63,-0.21
208,65,18.84,6.88
208,66,18.65,3.69
208,88,18.46,0.5
209,134,68.32,0.71
209,65,18.84,6.88
209,66,18.65,3.69
209,88,18.46,0.5
210,134,53.66,1.59
210,65,18.84,6.88
210,66,18.65,3.69
210,88,18.46,0.5
211,134,40.46,2.38
211,65,18.84,6.88
211,66,18.65,3.69
211,88,18.46,0.5
212,134,31.25,2.93
212,65,18.84,6.88
212,66,18.65,3.69
212,88,18.46,0.5
213,134,26.53,3.22
213,65,18.84,6.88
213,66,18.65,3.69
213,88,18.46,0.5
214,134,26.23,3.24
214,65,18.84,6.88
214,66,18.65,3.69
214,88,18.46,0.5
215,134,26.14,3.24
215,65,18.84,6.88
215,66,18.65,3.69
215,88,18.46,0.5
216,134,26.14,3.24
216,65,18.84,6.88
216,66,18.65,3.69
216,88,18.46,0.5
217,134,26.14,3.24
217,65,18.84,6.88
217,66,18.65,3.69
217,88,18.46,0.5
218,134,26.14,3.24
218,65,16.66,7.02
218,66,17.34,3.77
218,88,16.24,0.64
219,134,24.95,3.31
219,65,12.26,7.31
219,66,13.52,4.02
219,88,11.49,0.95
220,134,22.29,3.47
220,65,6.27,7.75
220,66,7.98,4.38
220,88,4.58,1.49
221,134,17.32,3.77
221,65,-2.22,8.64
221,66,-0.0,5.13
221,88,-3.69,2.38
222,134,9.93,4.25
222,65,-12.88,10.18
222,66,-9.78,6.47
222,88,-14.3,3.93
223,134,0.22,5.11
223,65,-23.78,11.9
223,66,-21.06,8.24
223,88,-26.35,5.84
224,134,-11.12,6.67
224,65,-34.61,13.63
224,66,-31.73,9.94
224,88,-40.36,8.08
225,134,-22.88,5.29
225,65,-45.63,15.4
225,66,-43.33,11.8
225,88,-54.41,10.33
226,134,-35.72,7.34
226,65,-56.67,17.16
226,66,-54.4,13.57
226,88,-67.99,12.5
227,134,-50.48,9.7
227,65,-68.4,19.04
227,66,-64.82,15.24
227,88,-81.12,17.84
228,134,-65.12,12.04
228,65,-80.14,20.92
228,66,-76.06,17.04
228,88,-94.12,19.92
229,134,-80.03,14.43
229,65,-91.1,22.67
229,66,-86.57,18.72
229,88,-107.25,22.02
230,134,-94.59,16.76
230,65,-101.94,24.41
230,66,-97.59,20.48
230,88,-120.38,24.13
231,134,-109.76,19.18
231,155,137.07,-0.21
231,65,-113.0,26.18
231,66,-108.64,22.25
231,88,-134.52,26.39
232,134,-123.9,21.45
232,155,121.21,0.74
232,65,-124.53,28.02
232,66,-120.06,24.07
233,134,-138.86,23.84
233,155,104.98,1.71
233,65,-135.78,29.82
233,66,-131.01,25.83
234,155,88.91,2.68
234,66,-141.9,27.57
235,155,73.67,3.59
236,155,57.62,4.55
237,155,41.83,5.5
238,155,25.52,6.48
239,155,10.02,7.45
240,155,-5.12,9.02
241,155,-21.12,11.48
241,159,140.66,-0.43
242,155,-36.79,13.98
242,159,127.81,0.34
243,155,-52.52,16.5
243,159,114.9,1.12
244,155,-67.4,18.88
244,159,102.88,1.84
245,155,-82.47,21.29
245,159,90.58,2.58
246,155,-97.98,23.77
246,159,77.82,3.34
247,155,-113.42,26.24
247,159,65.76,4.07
248,155,-128.86,28.71
248,159,53.84,4.78
249,155,-144.23,31.17
249,159,42.0,5.49
250,159,29.39,6.25
251,159,16.38,7.04
252,159,3.81,7.98
253,159,-8.38,9.49
254,159,-20.96,11.45
255,159,-32.6,13.31
256,159,-44.43,15.21
257,159,-57.05,17.23
258,159,-69.47,19.21
259,159,-81.46,21.13
260,159,-93.56,23.07
261,159,-106.19,25.09
262,159,-119.05,27.15
263,159,-131.32,29.11
264,159,-143.37,31.04
287,197,136.74,-3.4
288,197,121.91,-2.51
289,197,106.49,-1.58
290,197,91.02,-0.65
291,197,76.43,0.22
292,197,60.91,1.15
293,197,45.73,2.06
294,197,32.43,2.86
295,197,23.62,3.39
296,197,19.3,3.65
296,201,143.87,-0.62
297,197,18.75,3.68
297,201,130.57,0.18
298,197,18.69,3.69
298,201,118.15,0.92
299,197,18.66,3.69
299,201,104.99,1.71
300,197,18.65,3.69
300,201,91.66,2.51
301,197,18.65,3.69
301,201,78.61,3.29
302,197,18.65,3.69
302,201,66.41,4.03
303,197,18.65,3.69
303,201,54.05,4.77
304,197,18.65,3.69
304,201,41.7,5.51
305,197,18.65,3.69
305,201,29.86,6.22
306,197,18.65,3.69
306,201,22.52,6.66
307,197,18.65,3.69
307,201,18.92,6.88
308,197,18.65,3.69
308,201,18.84,6.88
309,197,18.65,3.69
309,201,18.84,6.88
310,197,18.65,3.69
310,201,18.84,6.88
311,197,18.65,3.69
311,201,18.84,6.88
312,197,18.65,3.69
312,201,18.84,6.88
313,197,18.65,3.69
313,201,18.84,6.88
314,197,18.65,3.69
314,201,18.84,6.88
315,197,18.65,3.69
315,201,18.84,6.88
316,197,18.65,3.69
316,201,18.84,6.88
317,197,18.65,3.69
317,201,18.84,6.88
318,197,18.65,3.69
318,201,18.84,6.88
319,197,18.65,3.69
319,201,18.84,6.88
320,197,18.65,3.69
320,201,18.84,6.88
320,221,136.41,-0.17
321,197,18.65,3.69
321,201,18.84,6.88
321,221,122.06,0.69
322,197,18.65,3.69
322,201,18.84,6.88
322,221,108.01,1.53
323,197,18.65,3.69
323,201,18.84,6.88
323,221,94.52,2.34
324,197,18.65,3.69
324,201,18.84,6.88
324,221,80.51,3.18
325,197,18.65,3.69
325,201,18.84,6.88
325,221,66.94,4.0
326,197,18.65,3.69
326,201,18.84,6.88
326,221,53.22,4.82
327,197,18.65,3.69
327,201,18.84,6.88
327,221,40.52,5.58
328,197,18.65,3.69
328,201,18.84,6.88
328,221,32.3,6.07
329,197,18.65,3.69
329,201,18.84,6.88
329,221,27.52,6.36
330,197,18.65,3.69
330,201,18.84,6.88
330,221,26.51,6.42
331,197,18.65,3.69
331,201,18.84,6.88
331,221,26.35,6.43
332,197,18.65,3.69
332,201,18.84,6.88
332,221,26.34,6.43
333,197,18.65,3.69
333,201,18.84,6.88
333,221,26.33,6.43
333,230,136.46,-0.17
334,197,18.65,3.69
334,201,18.84,6.88
334,221,26.33,6.43
334,230,123.65,0.59
335,197,18.65,3.69
335,201,18.84,6.88
335,221,26.33,6.43
335,230,110.12,1.4
336,197,18.65,3.69
336,201,18.84,6.88
336,221,26.33,6.43
336,230,97.48,2.16
337,197,18.65,3.69
337,201,18.84,6.88
337,221,26.33,6.43
337,230,84.19,2.96
338,197,18.65,3.69
338,201,18.84,6.88
338,221,26.33,6.43
338,230,71.31,3.73
339,197,18.65,3.69
339,201,18.84,6.88
339,221,26.33,6.43
339,230,58.28,4.51
340,197,18.65,3.69
340,201,18.84,6.88
340,221,26.33,6.43
340,230,46.42,5.23
341,197,18.65,3.69
341,201,18.84,6.88
341,221,26.33,6.43
341,230,38.31,2.51
342,197,18.65,3.69
342,201,18.84,6.88
342,221,26.33,6.43
342,230,30.59,2.97
343,197,18.65,3.69
343,201,18.84,6.88
343,221,26.33,6.43
343,230,26.67,3.21
344,197,18.65,3.69
344,201,18.84,6.88
344,221,26.33,6.43
344,230,26.28,3.23
345,197,18.65,3.69
345,201,18.84,6.88
345,221,26.33,6.43
345,230,26.14,3.24
346,197,18.65,3.69
346,201,18.84,6.88
346,221,26.33,6.43
346,230,26.14,3.24
347,197,18.65,3.69
347,201,18.84,6.88
347,221,26.33,6.43
347,230,26.14,3.24
348,197,18.65,3.69
348,201,18.84,6.88
348,221,26.33,6.43
348,230,26.14,3.24
349,197,18.65,3.69
349,201,18.84,6.88
349,221,26.33,6.43
349,230,26.14,3.24
350,197,18.65,3.69
350,201,18.84,6.88
350,221,26.33,6.43
350,230,26.14,3.24
351,197,18.65,3.69
351,201,18.84,6.88
351,221,26.33,6.43
351,230,26.14,3.24
352,197,18.65,3.69
352,201,18.84,6.88
352,221,26.33,6.43
352,230,26.14,3.24
353,197,18.65,3.69
353,201,18.84,6.88
353,221,26.33,6.43
353,230,26.14,3.24
354,197,18.65,3.69
354,201,18.84,6.88
354,221,26.33,6.43
354,230,26.14,3.24
355,197,18.65,3.69
355,201,18.84,6.88
355,221,26.33,6.43
355,230,26.14,3.24
356,197,18.65,3.69
356,201,18.84,6.88
356,221,26.33,6.43
356,230,26.14,3.24
357,197,18.65,3.69
357,201,18.84,6.88
357,221,26.33,6.43
357,230,26.14,3.24
358,197,18.65,3.69
358,201,18.84,6.88
358,221,26.33,6.43
358,230,26.14,3.24
359,197,18.65,3.69
359,201,18.84,6.88
359,221,26.33,6.43
359,230,26.14,3.24
359,250,144.32,-0.65
360,197,17.35,3.77
360,201,17.52,6.96
360,221,26.33,6.43
360,230,26.14,3.24
360,250,130.89,0.16
361,197,13.98,3.99
361,201,13.93,7.2
361,221,25.25,6.5
361,230,25.16,3.3
361,250,117.34,0.97
362,197,9.32,4.29
362,201,8.58,7.55
362,221,22.54,6.66
362,230,22.34,3.47
362,250,103.38,1.81
363,197,2.09,4.92
363,201,1.19,8.21
363,221,17.46,6.96
363,230,17.58,3.75
363,250,90.4,2.59
364,197,-7.54,6.12
364,201,-8.07,9.44
364,221,9.88,7.46
364,230,11.51,4.15
364,250,77.03,3.39
365,197,-18.58,7.84
365,201,-18.98,11.13
365,221,0.21,8.33
365,230,3.78,4.77
365,250,63.14,4.22
366,197,-31.18,9.85
366,201,-31.82,13.19
366,221,-9.85,9.71
366,230,-6.41,5.95
366,250,49.92,5.02
367,197,-45.21,12.1
367,201,-44.14,15.16
367,221,-21.46,11.53
367,230,-19.11,7.92
367,250,37.28,2.57
368,197,-60.76,14.59
368,201,-57.1,17.23
368,221,-34.39,13.6
368,230,-32.44,10.06
368,250,23.8,3.38
369,197,-75.17,16.89
369,201,-69.45,19.21
369,221,-47.49,15.69
369,230,-45.64,12.17
369,250,9.69,4.27
370,197,-89.9,19.25
370,201,-82.21,21.25
370,221,-59.62,17.64
370,230,-58.62,14.25
370,250,-3.63,5.6
371,197,-105.23,21.7
371,201,-95.3,23.34
371,221,-72.45,19.69
371,230,-71.67,16.33
371,250,-16.48,7.5
372,197,-119.42,23.97
372,201,-107.76,25.34
372,221,-85.46,21.77
372,230,-84.36,18.36
372,250,-29.63,9.61
373,197,-133.91,26.29
373,201,-120.97,27.45
373,221,-98.1,23.79
373,230,-97.25,20.43
373,250,-43.27,11.79
374,201,-133.78,29.5
374,221,-110.69,25.81
374,230,-110.71,22.58
374,250,-57.34,14.04
375,221,-123.21,27.81
375,230,-123.53,24.63
375,250,-70.31,16.12
376,221,-136.58,29.95
376,230,-136.1,26.64
376,250,-83.47,18.22
377,250,-97.42,20.45
378,250,-110.43,22.53
379,250,-123.82,24.68
380,250,-137.2,26.82
383,266,136.14,-0.16
384,266,123.88,0.58
385,266,111.32,1.33
386,266,99.56,2.04
387,266,87.68,2.75
388,266,75.82,3.46
389,266,63.09,4.23
390,266,51.08,4.95
391,266,39.45,5.64
392,266,27.59,6.36
393,266,14.81,7.14
393,274,138.58,-3.51
394,266,2.32,8.11
394,274,124.8,0.52
395,266,-9.8,9.7
395,274,110.53,1.38
396,266,-22.21,11.65
396,274,97.34,2.17
397,266,-34.78,13.66
397,274,83.74,2.99
398,266,-47.17,15.64
398,274,70.47,3.78
399,266,-59.2,17.57
399,274,56.46,4.62
400,266,-71.32,19.51
400,274,42.54,5.46
401,266,-82.82,21.35
401,274,31.0,6.15
402,266,-94.29,23.18
402,274,22.9,6.64
403,266,-105.87,25.04
403,274,19.29,6.85
404,266,-118.04,26.98
404,274,19.06,6.87
405,266,-129.65,28.84
405,274,18.94,6.87
406,266,-141.72,30.77
406,274,18.87,6.88
407,274,18.85,6.88
408,274,18.85,6.88
409,274,18.84,6.88
410,274,18.84,6.88
411,274,18.84,6.88
412,274,18.84,6.88
413,274,18.84,6.88
414,274,18.84,6.88
415,274,18.84,6.88
416,274,18.84,6.88
417,274,18.84,6.88
418,274,18.84,6.88
419,274,18.84,6.88
420,274,18.84,6.88
421,274,18.84,6.88
422,274,18.84,6.88
423,274,18.84,6.88
424,274,18.84,6.88
425,274,18.84,6.88
426,274,18.84,6.88
427,274,18.84,6.88
428,274,18.84,6.88
429,274,18.84,6.88
430,274,18.84,6.88
431,274,18.84,6.88
432,274,18.84,6.88
433,274,18.84,6.88
434,274,18.84,6.88
435,274,18.84,6.88
436,274,18.84,6.88
437,274,18.84,6.88
438,274,18.84,6.88
439,274,18.84,6.88
440,274,18.84,6.88
441,274,18.84,6.88
442,274,18.84,6.88
443,274,18.84,6.88
444,274,18.84,6.88
445,274,18.84,6.88
446,274,18.84,6.88
447,274,18.84,6.88
448,274,18.84,6.88
449,274,18.84,6.88
450,274,18.84,6.88
451,274,18.84,6.88
452,274,18.84,6.88
453,274,18.84,6.88
454,274,18.84,6.88
455,274,18.84,6.88
456,274,18.84,6.88
457,274,18.84,6.88
458,274,18.84,6.88
459,274,18.84,6.88
460,274,18.84,6.88
461,274,18.84,6.88
461,325,133.52,0.0
462,274,18.84,6.88
462,325,121.76,0.71
463,274,18.84,6.88
463,325,109.65,1.43
464,274,18.84,6.88
464,325,97.37,2.17
465,274,18.84,6.88
465,325,85.77,2.87
466,274,18.84,6.88
466,325,73.4,3.61
467,274,18.84,6.88
467,325,60.9,1.16
468,274,18.84,6.88
468,325,49.22,1.86
469,274,18.84,6.88
469,325,37.24,-0.63
469,332,143.25,-0.58
470,274,18.84,6.88
470,325,26.75,0.0
470,332,130.77,0.17
471,274,18.84,6.88
471,325,20.74,0.36
471,332,118.6,0.9
472,274,18.84,6.88
472,325,18.71,0.48
472,332,106.42,1.63
473,274,18.84,6.88
473,325,18.54,0.5
473,332,93.94,2.38
474,274,18.84,6.88
474,325,18.48,0.5
474,332,81.97,3.09
475,274,18.84,6.88
475,325,18.46,0.5
475,332,69.65,3.83
476,274,18.84,6.88
476,325,18.46,0.5
476,332,58.17,1.32
477,274,18.84,6.88
477,325,18.46,0.5
477,332,45.49,2.08
478,274,18.84,6.88
478,325,18.46,0.5
478,332,34.8,2.72
479,274,18.84,6.88
479,325,18.46,0.5
479,332,28.37,3.11
480,274,18.84,6.88
480,325,18.46,0.5
480,332,26.44,3.22
481,274,18.84,6.88
481,325,18.46,0.5
481,332,26.17,3.24
482,274,18.84,6.88
482,325,18.46,0.5
482,332,26.15,3.24
483,274,18.84,6.88
483,325,18.46,0.5
483,332,26.14,3.24
484,274,18.84,6.88
484,325,18.46,0.5
484,332,26.14,3.24
485,274,18.84,6.88
485,325,18.46,0.5
485,332,26.14,3.24
486,274,18.84,6.88
486,325,18.46,0.5
486,332,26.14,3.24
487,274,18.84,6.88
487,325,18.46,0.5
487,332,26.14,3.24
487,345,132.64,0.05
488,274,18.84,6.88
488,325,18.46,0.5
488,332,26.14,3.24
488,345,120.82,0.76
489,274,18.84,6.88
489,325,18.46,0.5
489,332,26.14,3.24
489,345,109.08,1.47
490,274,18.84,6.88
490,325,18.46,0.5
490,332,26.14,3.24
490,345,96.34,2.23
491,274,18.84,6.88
491,325,18.46,0.5
491,332,26.14,3.24
491,345,83.65,2.99
492,274,18.84,6.88
492,325,18.46,0.5
492,332,26.14,3.24
492,345,71.09,0.54
493,274,18.84,6.88
493,325,18.46,0.5
493,332,26.14,3.24
493,345,59.43,1.24
494,274,18.84,6.88
494,325,18.46,0.5
494,332,26.14,3.24
494,345,47.19,1.98
495,274,18.84,6.88
495,325,18.46,0.5
495,332,26.14,3.24
495,345,38.76,2.48
496,274,18.84,6.88
496,325,18.46,0.5
496,332,26.14,3.24
496,345,34.52,2.74
497,274,18.84,6.88
497,325,18.46,0.5
497,332,26.14,3.24
497,345,33.9,2.77
498,274,18.84,6.88
498,325,18.46,0.5
498,332,26.14,3.24
498,345,33.75,2.78
499,274,18.84,6.88
499,325,18.46,0.5
499,332,26.14,3.24
499,345,33.69,2.79
500,274,18.84,6.88
500,325,18.46,0.5
500,332,26.14,3.24
500,345,33.64,2.79
501,274,18.84,6.88
501,325,18.46,0.5
501,332,26.14,3.24
501,345,33.63,2.79
502,274,17.46,6.96
502,325,16.42,0.63
502,332,26.14,3.24
502,345,33.63,2.79
503,274,14.19,7.18
503,325,12.57,0.88
503,332,24.72,3.33
503,345,33.62,2.79
504,274,9.3,7.5
504,325,6.7,1.3
504,332,21.73,3.51
504,345,32.4,2.86
505,274,2.62,8.08
505,325,-1.04,2.04
505,332,16.54,3.82
505,345,29.99,3.01
506,274,-6.16,9.15
506,325,-10.98,3.42
506,332,9.55,4.28
506,345,25.75,3.26
507,274,-17.07,10.83
507,325,-23.34,5.36
507,332,0.73,5.04
507,345,20.1,3.6
508,274,-30.31,12.95
508,325,-34.82,7.2
508,332,-10.02,6.5
508,345,12.29,4.1
509,274,-43.65,15.08
509,325,-46.46,9.06
509,332,-22.34,8.44
509,345,2.34,4.9
510,274,-56.92,17.2
510,325,-58.4,10.97
510,332,-35.12,10.49
510,345,-9.88,6.48
511,274,-70.35,19.35
511,325,-70.5,12.9
511,332,-47.53,12.47
511,345,-21.94,8.38
512,274,-84.26,21.58
512,325,-82.29,14.79
512,332,-60.03,14.47
512,345,-34.49,10.38
513,274,-97.44,23.69
513,325,-94.65,16.77
513,332,-71.99,16.39
513,345,-46.73,12.34
514,274,-111.25,25.9
514,325,-106.02,18.59
514,332,-84.68,18.41
514,345,-59.07,14.32
515,274,-125.26,28.14
515,325,-117.41,20.41
515,332,-97.17,20.41
515,345,-70.62,16.17
516,274,-139.04,30.34
516,325,-128.93,22.25
516,332,-109.84,22.44
516,345,-82.3,18.03
517,325,-140.32,24.08
517,332,-121.93,24.37
517,345,-94.63,20.01
518,332,-133.89,26.29
518,345,-107.16,22.01
519,345,-119.21,27.17
520,345,-131.24,29.1
521,345,-143.18,31.01
539,383,140.49,-0.42
540,383,129.41,0.25
541,383,118.71,0.89
542,383,107.88,1.54
543,383,96.86,2.2
544,383,85.6,2.88
545,383,74.96,3.51
546,383,63.43,4.21
547,383,52.24,4.88
548,383,40.74,5.57
549,383,29.8,6.22
550,383,22.72,6.65
551,383,19.37,6.85
552,383,18.95,6.87
553,383,18.85,6.88
554,383,18.84,6.88
555,383,18.84,6.88
556,383,18.84,6.88
557,383,18.84,6.88
558,383,18.84,6.88
559,383,18.84,6.88
560,383,18.84,6.88
561,383,18.84,6.88
562,383,18.84,6.88
563,383,18.84,6.88
564,383,18.84,6.88
565,383,18.84,6.88
566,383,18.84,6.88
567,383,18.84,6.88
568,383,18.84,6.88
569,383,18.84,6.88
570,383,18.84,6.88
571,383,18.84,6.88
572,383,18.84,6.88
573,383,18.84,6.88
574,383,18.84,6.88
575,383,18.84,6.88
576,383,18.84,6.88
577,383,18.84,6.88
578,383,18.84,6.88
579,383,18.84,6.88
580,383,18.84,6.88
581,383,18.84,6.88
582,383,18.84,6.88
583,383,18.84,6.88
584,383,18.84,6.88
585,383,18.84,6.88
586,383,18.84,6.88
587,383,18.84,6.88
588,383,18.84,6.88
589,383,18.84,6.88
590,383,18.84,6.88
591,383,18.84,6.88
592,383,18.84,6.88
593,383,18.84,6.88
594,383,18.84,6.88
595,383,18.84,6.88
596,383,18.84,6.88
597,383,18.84,6.88
598,383,18.84,6.88
599,383,18.84,6.88
600,383,18.84,6.88
601,383,18.84,6.88
602,383,18.84,6.88
603,383,18.84,6.88
604,383,18.84,6.88
605,383,18.84,6.88
606,383,18.84,6.88
607,383,18.84,6.88
608,383,18.84,6.88
609,383,18.84,6.88
610,383,18.84,6.88
611,383,18.84,6.88
612,383,18.84,6.88
613,383,18.84,6.88
614,383,18.84,6.88
615,383,18.84,6.88
616,383,18.84,6.88
617,383,18.84,6.88
618,383,18.84,6.88
619,383,18.84,6.88
620,383,18.84,6.88
621,383,18.84,6.88
622,383,18.84,6.88
623,383,18.84,6.88
624,383,18.84,6.88
625,383,18.84,6.88
626,383,18.84,6.88
627,383,18.84,6.88
628,383,18.84,6.88
629,383,18.84,6.88
630,383,18.84,6.88
631,383,18.84,6.88
632,383,18.84,6.88
633,383,18.84,6.88
634,383,18.84,6.88
635,383,18.84,6.88
636,383,18.84,6.88
637,383,18.84,6.88
638,383,18.84,6.88
639,383,18.84,6.88
640,383,18.84,6.88
640,463,139.09,-3.54
641,383,18.84,6.88
641,463,124.33,-2.65
642,383,18.84,6.88
642,463,109.69,-1.77
643,383,18.84,6.88
643,463,95.37,-0.91
644,383,17.02,6.99
644,463,80.9,-0.05
645,383,13.06,7.25
645,463,66.33,0.83
646,383,6.97,7.69
646,463,51.61,1.71
