time,vehicle_id,x,y,speed
165,71,494.04,-44.58,1.3761540611428698
166,65,307.0,-25.87,13.054887973475692
166,71,491.19,-44.29,2.864716390849211
167,65,293.47,-24.52,13.597183531893627
167,71,486.71,-43.84,4.502543725495641
168,65,280.46,-23.22,13.074788717222212
168,71,480.72,-43.24,6.019975083004865
169,65,267.57,-21.93,12.954389217558644
169,71,472.17,-42.39,8.592147577875988
170,65,254.02,-20.58,13.617084856899421
170,71,461.56,-41.33,10.662818576717898
171,65,241.43,-19.32,12.652892949835627
171,71,448.88,-40.06,12.743441450408918
172,65,228.43,-18.02,13.064838307457157
172,71,434.77,-38.65,14.180275032593704
173,65,214.66,-16.64,13.838977563389584
173,71,419.51,-37.12,15.336508729173003
174,65,201.39,-15.31,13.336483794463977
174,71,405.33,-35.71,14.249929824388616
175,65,187.74,-13.95,13.717583606451953
175,71,391.78,-37.57,13.677064743577121
176,65,174.76,-12.65,13.044937715451173
176,71,376.84,-36.08,15.014116690634848
177,65,161.9,-11.37,12.923544405463991
177,71,361.6,-34.55,15.316608632461644
178,65,149.37,-10.11,12.593192605530975
178,71,346.21,-33.01,15.46685811663123
179,65,136.84,-8.86,12.592195995933356
179,71,330.97,-31.49,15.315612948883192
180,65,123.65,-7.54,13.255885485323113
180,71,315.26,-29.92,15.78825512841749
181,65,110.57,-6.23,13.145436470501858
181,71,300.23,-28.42,15.104664842359105
182,65,96.82,-4.86,13.818082356101371
182,71,285.01,-26.89,15.296708796339193
183,65,83.28,-3.5,13.608129922954138
183,71,268.99,-25.29,16.09970186059355
184,65,70.36,-2.21,12.984240447557957
184,71,252.98,-23.69,16.089751396463544
185,65,56.94,-0.87,13.486734222931808
185,71,237.46,-22.14,15.597208083500055
186,65,43.97,0.43,13.034987533557521
186,71,221.94,-20.59,15.597208083500083
186,81,495.41,-44.71,0.0
187,65,30.46,1.78,13.577282496876904
187,71,206.42,-19.03,15.598205024937975
187,81,492.83,-44.46,2.5920841035738427
188,65,16.68,3.15,13.847934864087136
188,71,191.18,-17.51,15.31561294888322
188,81,487.92,-43.96,4.935392588234465
189,65,3.65,4.46,13.095686312675635
189,71,175.3,-15.92,15.959401617855221
189,81,481.42,-43.31,6.532419153728578
190,65,-9.97,5.82,13.687731733198165
190,71,160.17,-14.41,15.205163596620745
190,81,473.23,-42.5,8.229957472551117
191,65,-22.99,7.12,13.084739202597808
191,71,144.35,-12.83,15.898704349726104
191,81,463.55,-41.53,9.728478812229593
192,65,-36.25,8.45,13.326533682844914
192,71,128.76,-11.27,15.667855628643
192,81,452.2,-40.39,11.407107433525841
193,65,-49.63,9.79,13.446932735757999
193,71,113.01,-6.48,16.46227809265776
193,81,438.39,-39.01,13.87877876471846
194,65,-62.87,11.11,13.305637902783912
194,71,97.95,-4.97,15.1355112236092
194,81,423.39,-37.51,15.074813431681335
195,65,-76.48,12.47,13.677781252820218
195,71,82.46,-3.42,15.567356872635775
195,81,408.08,-35.98,15.386260104391843
196,65,-88.97,13.72,12.55239419393766
196,71,66.34,-1.81,16.20020061604176
196,81,393.15,-34.49,15.004166088123664
197,65,-101.52,14.98,12.613092404323373
197,71,50.3,-0.21,16.119602972778214
197,81,377.79,-32.95,15.437007482021853
198,65,-114.21,16.25,12.753391705738515
198,71,35.07,1.32,15.306658681763304
198,81,363.04,-31.48,14.823069857489035
199,65,-127.59,17.58,13.445939907644995
199,71,20.16,2.81,14.984265080410184
199,81,347.66,-29.94,15.456907840832844
200,65,-140.81,18.91,13.286733985445782
200,71,4.64,4.36,15.597208083500073
200,81,331.99,-28.37,15.74845389236672
201,65,-153.95,20.22,13.205139151103241
201,71,-10.88,5.91,15.597208083500073
201,81,316.2,-26.79,15.868853140665227
202,65,-167.03,21.53,13.145436470501858
202,71,-26.18,7.44,15.37630970031496
202,81,300.52,-25.23,15.757410954849156
203,65,-180.71,22.9,13.748429001162284
203,71,-41.24,8.95,15.1355112236092
203,81,285.09,-23.68,15.507656173645334
204,65,-194.25,24.25,13.607134158227431
204,71,-56.48,10.47,15.315612948883237
204,81,269.96,-22.17,15.205163596620718
205,65,-208.0,25.62,13.818082356101371
205,71,-71.57,11.98,15.165361848633877
205,81,255.14,-20.69,14.893716796018374
206,65,-220.9,26.91,12.964339551245953
206,71,-87.52,13.58,16.030049906347767
206,81,239.61,-19.14,15.60715861391814
207,65,-234.42,28.27,13.588230201170406
207,71,-103.15,15.14,15.707657368302899
207,81,224.85,-17.66,14.834014965611992
208,65,-248.12,29.64,13.768329600935637
208,71,-118.58,16.68,15.50665985955711
208,81,209.2,-16.09,15.728553652513641
209,65,-260.83,30.91,12.77329244948222
209,71,-133.5,18.17,14.994215551338458
209,81,194.45,-14.62,14.823069857489035
210,65,-273.56,32.18,12.793193502796731
210,71,-149.57,19.78,16.150448910169644
210,81,179.0,-13.08,15.526561113137694
211,65,-287.18,33.54,13.687731733198168
211,71,-165.36,21.36,15.868853140665227
211,81,163.5,-11.53,15.57730721273738
212,65,-300.19,34.84,13.074788717222155
212,71,-181.46,22.97,16.18029975000463
212,81,148.6,-10.04,14.974314675470133
213,65,-313.59,36.18,13.466833332301968
213,71,-197.1,24.53,15.717607960500846
213,81,133.74,-8.55,14.934513718229983
214,65,-326.21,37.45,12.683741561542481
214,71,-212.86,26.11,15.83900249384413
214,81,118.12,-6.99,15.697706838898482
215,65,-339.93,38.82,13.788230488354943
215,71,-228.09,27.63,15.305662350907904
215,81,103.41,-5.52,14.783267568436967
216,65,-353.24,40.15,13.376284985002378
216,71,-243.69,29.19,15.677805968948583
216,81,88.73,-4.05,14.753416553463126
217,65,-366.55,41.48,13.376284985002378
217,71,-259.18,30.74,15.567356872635775
217,81,73.77,-2.55,15.035012470896067
218,65,-379.51,42.78,13.025037427969236
218,71,-275.01,32.33,15.909651158966355
218,81,59.02,-1.08,14.823069857489028
219,65,-392.49,44.08,13.044937715451173
219,71,-291.12,33.94,16.19025015248376
219,81,44.2,0.4,14.893716796018381
220,65,-406.26,45.45,13.837983957209934
220,71,-306.14,35.44,15.094714306670381
220,81,30.02,1.82,14.250922777139735
221,65,-418.99,46.73,12.794190087692165
221,71,-321.57,36.98,15.506659859557125
221,81,19.59,2.86,10.481722186740116
222,65,-431.78,48.01,12.853890461646197
222,71,-336.93,38.52,15.43700748202191
222,81,13.64,3.46,5.980175582706581
223,65,-445.02,49.33,13.305637902783927
223,71,-352.19,40.05,15.336508729173003
223,81,12.16,3.61,1.4875819305167703
224,65,-458.69,50.7,13.738478809533479
224,71,-368.21,41.65,16.09970186059355
224,81,11.84,3.64,0.3214031735997643
225,65,-471.61,51.99,12.98424044755797
225,71,-384.29,43.26,16.160399128734454
225,81,11.83,3.64,0.009999999999999787
226,65,-484.22,53.25,12.672793693578395
226,71,-399.77,44.8,15.556413468405847
226,81,11.83,3.64,0.0
227,65,-497.86,54.61,13.707632910170874
227,71,-414.72,46.3,15.025062395877143
227,81,11.83,3.64,0.0
228,71,-429.61,47.79,14.964364336649906
228,81,11.83,3.64,0.0
229,71,-445.5,49.38,15.969351896680077
229,81,11.83,3.64,0.0
230,71,-461.39,50.97,15.969351896680077
230,81,11.83,3.64,0.0
231,71,-476.94,52.52,15.627059864222712
231,81,11.83,3.64,0.0
232,71,-491.97,54.02,15.10466484235916
232,81,11.83,3.64,0.0
233,81,11.83,3.64,0.0
234,81,11.83,3.64,0.0
235,81,11.83,3.64,0.0
236,81,11.83,3.64,0.0
237,81,11.83,3.64,0.0
238,81,11.83,3.64,0.0
239,81,11.83,3.64,0.0
240,81,11.83,3.64,0.0
241,81,11.83,3.64,0.0
242,81,11.83,3.64,0.0
243,81,11.83,3.64,0.0
244,81,11.83,3.64,0.0
245,107,495.41,-44.71,0.0
245,81,11.83,3.64,0.0
246,107,493.51,-44.52,1.9094763680130027
246,81,11.83,3.64,0.0
247,107,490.19,-44.19,3.3363602922945774
247,81,11.83,3.64,0.0
248,107,484.96,-43.67,5.255787286411065
248,81,11.83,3.64,0.0
249,107,478.01,-42.97,6.985162847063756
249,81,11.83,3.64,0.0
250,107,469.57,-42.13,8.481697943218679
250,81,11.83,3.64,0.0
251,107,458.89,-41.06,10.733466355283374
251,81,11.83,3.64,0.0
252,107,446.9,-39.86,12.049900414526263
252,81,11.83,3.64,0.0
253,107,433.29,-38.5,13.677781252820168
253,81,11.83,3.64,0.0
254,107,419.85,-37.16,13.506635406347502
254,81,11.83,3.64,0.0
255,107,406.83,-35.86,13.08473920259785
255,81,11.83,3.64,0.0
256,107,393.74,-34.55,13.155386729397177
256,81,11.83,3.64,0.0
257,107,380.6,-33.23,13.206134937974836
257,81,11.83,3.64,0.0
258,107,367.66,-31.94,13.004141647952007
258,81,11.83,3.64,0.0
259,107,354.13,-30.59,13.597183531893684
259,113,495.41,-44.71,0.0
259,81,11.83,3.64,0.0
260,107,340.61,-29.23,13.588230201170406
260,113,493.55,-44.53,1.868689380287706
260,81,11.83,3.64,0.0
261,107,326.85,-27.86,13.828033121163681
261,113,490.0,-44.17,3.568206832570119
261,81,11.83,3.64,0.0
262,107,313.03,-26.48,13.888729243526976
262,113,484.61,-43.63,5.416982554891593
262,81,11.83,3.64,0.0
263,107,300.38,-25.21,12.713591152778172
263,113,477.16,-42.89,7.486661472245144
263,115,495.41,-44.71,0.0
263,81,11.83,3.64,0.0
264,107,287.38,-23.91,13.064838307457157
264,113,467.25,-41.9,9.95932728651893
264,115,493.09,-44.48,2.331372986032101
264,81,10.32,3.79,1.5174320413119
265,107,273.66,-22.54,13.788230488354886
265,113,455.74,-40.75,11.567307378988414
265,115,489.36,-44.11,3.748306284176856
265,81,6.87,4.14,3.4677081768799405
266,107,260.81,-21.26,12.913593612933642
266,113,442.49,-39.42,13.316583645965657
266,115,484.3,-43.6,5.085636636646392
266,81,1.66,4.66,5.235885789434296
267,107,247.07,-19.88,13.809127416314192
267,113,427.38,-37.91,15.185262592395313
267,115,476.81,-42.85,7.527456409704419
267,81,-5.22,5.35,6.914513721152052
268,107,233.37,-18.51,13.768329600935608
268,113,412.42,-36.41,15.035012470896039
268,115,467.78,-41.95,9.074739665687416
268,117,495.41,-44.71,0.0
268,81,-14.65,6.29,9.476734669705595
269,107,219.72,-17.15,13.717583606451981
269,113,396.74,-34.85,15.757410954849156
269,115,456.16,-40.79,11.677756633874454
269,117,493.92,-44.56,1.4975313018431455
269,81,-25.95,7.42,11.356359451866606
270,107,206.65,-15.84,13.135486287153583
270,113,381.56,-33.33,15.255910330098306
270,115,443.73,-39.55,12.491697242568767
270,117,490.69,-44.24,3.245812687140174
270,81,-38.6,8.68,12.712596115664184
271,107,193.35,-14.51,13.366334576090795
271,113,365.84,-31.76,15.79820559430725
271,115,431.52,-38.33,12.27079867001333
271,117,485.72,-43.74,4.995087586819645
271,81,-53.47,10.17,14.944463857897343
272,107,180.7,-13.25,12.712596115664187
272,113,351.21,-30.29,14.703666209486661
272,115,418.9,-37.06,12.683741561542481
272,117,478.82,-43.05,6.934414178573449
272,81,-68.42,11.67,15.0250623958771
273,107,167.22,-11.9,13.547431490876775
273,113,335.49,-28.72,15.798205594307193
273,115,406.61,-35.83,12.351396682157006
273,117,470.14,-42.19,8.722499641731154
273,81,-83.13,13.14,14.783267568436953
274,107,154.45,-10.62,12.833990026488264
274,113,320.18,-27.19,15.386260104391843
274,115,393.86,-34.56,12.813094864239474
274,117,459.5,-41.12,10.693666349760484
274,81,-98.08,14.63,15.024067358741442
275,107,141.68,-9.34,12.833990026488237
275,113,305.25,-25.7,15.004166088123664
275,115,381.06,-33.28,12.86384079503475
275,117,447.14,-39.89,12.421050680196114
275,81,-113.39,16.16,15.386260104391843
276,107,127.78,-7.95,13.969327113358043
276,113,290.14,-24.19,15.185262592395313
276,115,368.65,-32.04,12.47179618178555
276,117,433.87,-38.56,13.336483794463948
276,81,-128.99,17.72,15.677805968948597
277,107,113.97,-6.57,13.87877876471846
277,113,275.2,-22.69,15.015112387191778
277,115,355.23,-30.7,13.486734222931766
277,117,420.87,-37.26,13.064838307457157
277,81,-144.77,19.3,15.858902862430302
278,107,100.71,-5.25,13.325539388707691
278,113,259.36,-21.11,15.918605466560166
278,115,342.5,-29.42,12.794190087692165
278,117,407.17,-35.89,13.768329600935608
278,81,-159.64,20.79,14.94446385789732
279,107,87.2,-3.9,13.577282496876897
279,113,244.43,-19.62,15.004166088123664
279,115,329.65,-28.14,12.913593612933642
279,117,393.89,-34.56,13.346433980655686
279,81,-174.53,22.28,14.964364336649934
280,107,73.68,-2.54,13.58823020117042
280,113,229.45,-18.12,15.054912819408838
280,115,316.3,-26.8,13.417082395215402
280,117,380.68,-33.24,13.275786229071311
280,81,-189.43,23.77,14.974314675470133
281,107,59.88,-1.16,13.868828357146834
281,113,214.25,-16.6,15.27581094410374
281,115,303.58,-25.53,12.783242937533522
281,117,367.27,-31.9,13.476783740937623
281,81,-205.12,25.34,15.768354384652824
282,107,46.34,0.19,13.60713415822744
282,113,199.29,-15.1,15.035012470896067
282,115,290.39,-24.21,13.255885485323113
282,117,354.29,-30.6,13.044937715451116
282,81,-220.31,26.86,15.265860604630186
283,107,33.3,1.49,13.104640399492089
283,113,183.88,-13.56,15.486758860394254
283,115,277.24,-22.9,13.21508985970203
283,117,340.52,-29.23,13.83798395720999
283,81,-235.88,28.41,15.646961366348412
284,107,20.33,2.79,13.034987533557521
284,113,168.12,-11.99,15.838008081826443
284,115,263.83,-21.56,13.476783740937623
284,117,327.5,-27.92,13.08573650965048
284,81,-250.89,29.91,15.084763836401276
285,107,7.48,4.07,12.913593612933617
285,113,153.1,-10.49,15.094714306670408
285,115,250.49,-20.22,13.407132430165644
285,117,314.45,-26.62,13.114591110667549
285,81,-266.09,31.43,15.27581094410374
286,107,-6.12,5.43,13.667830844724412
286,113,138.5,-9.03,14.672818406836493
286,115,237.61,-18.94,12.943446218067269
286,117,301.83,-25.36,12.682744182549774
286,81,-281.55,32.98,15.537506234914312
287,107,-19.19,6.74,13.13548628715359
287,113,122.69,-7.45,15.888753884430335
287,115,224.73,-17.65,12.94443896041851
287,117,288.39,-24.01,13.507631176486866
287,81,-295.8,34.41,14.321571142859991
288,107,-32.73,8.1,13.608129922954141
288,113,107.46,-5.92,15.30665868176331
288,115,212.02,-16.38,12.77329244948222
288,117,274.82,-22.66,13.636986470624652
288,81,-310.67,35.89,14.94347014585301
289,107,-45.78,9.4,13.114591110667542
289,113,92.22,-4.4,15.315612948883235
289,115,199.41,-15.12,12.672793693578395
289,117,261.02,-21.28,13.86882835714684
289,81,-324.94,37.32,14.34147133316521
290,107,-59.47,10.77,13.758379265015192
290,113,76.84,-2.86,15.456907840832844
290,115,186.36,-13.81,13.115586147786134
290,117,247.66,-19.94,13.427032434607417
290,81,-338.51,35.46,13.696879206593005
291,107,-72.95,12.12,13.54743149087679
291,113,61.69,-1.35,15.225064860288779
291,115,174.1,-12.59,12.320551935688615
291,117,234.91,-18.67,12.813094864239474
291,81,-353.34,36.94,14.903667333914814
292,107,-85.91,13.42,13.02503742796925
292,113,45.97,0.23,15.799202511519368
292,115,161.0,-11.28,13.16533706366836
292,117,222.18,-17.39,12.794190087692137
292,81,-367.92,38.4,14.652917798172526
293,107,-98.77,14.7,12.923544405464005
293,113,30.98,1.73,15.064863092640437
293,115,147.9,-9.97,13.16533706366836
293,117,208.41,-16.02,13.837983957209962
293,81,-383.68,39.97,15.838008081826443
294,107,-111.53,15.98,12.824039925078218
294,113,16.28,3.19,14.772325477053366
294,115,134.74,-8.65,13.226034931149997
294,117,195.47,-14.72,13.005137446409398
294,81,-398.96,41.5,15.356409085460024
295,107,-124.99,17.32,13.526536881256778
295,113,10.83,3.74,5.47768199149969
295,115,122.01,-7.38,12.793193502796715
295,117,182.71,-13.45,12.82304566006063
295,81,-413.81,42.99,14.924563645212569
296,107,-138.33,18.66,13.407132430165687
296,113,10.83,3.74,0.0
296,115,108.88,-6.06,13.196185054780045
296,117,169.71,-12.15,13.064838307457157
296,81,-428.53,44.46,14.793218040710382
297,107,-152.06,20.03,13.798181039542847
297,113,10.83,3.74,0.0
297,115,96.54,-4.83,12.401149140301465
297,117,156.95,-10.87,12.82403992507823
297,81,-443.63,45.97,15.175312187892567
298,107,-165.49,21.37,13.496684778122374
298,113,10.83,3.74,0.0
298,115,83.96,-3.57,12.64294269543291
298,117,144.19,-9.59,12.824039925078203
298,81,-459.25,47.53,15.697706838898482
299,107,-178.81,22.71,13.387232723755863
