time,vehicle_id,x,y
150,53,-9.85,13.93
150,56,-8.01,27.29
150,72,-6.2,42.35
150,75,-4.54,56.21
151,53,-13.99,10.6
151,56,-8.61,22.28
151,72,-6.99,35.81
151,75,-5.15,51.07
152,53,-18.83,11.11
152,56,-9.28,16.68
152,72,-7.6,30.7
152,75,-6.01,43.93
153,53,-25.81,12.23
153,56,-10.98,11.89
153,72,-8.23,25.44
153,75,-6.55,39.45
153,87,1.76,108.72
154,53,-35.01,13.7
154,56,-17.32,10.87
154,72,-8.78,20.82
154,75,-7.19,34.14
154,87,0.27,96.25
155,53,-45.71,15.41
155,56,-25.69,12.21
155,72,-9.52,15.2
155,75,-7.69,29.93
155,87,-1.19,84.11
156,53,-57.96,17.37
156,56,-35.68,13.81
156,72,-12.69,10.83
156,75,-8.39,24.11
156,87,-2.66,71.87
157,53,-69.5,19.22
157,56,-47.11,15.63
157,72,-18.1,10.99
157,75,-9.14,17.9
157,87,-4.05,60.28
158,53,-81.51,21.14
158,56,-59.95,14.46
158,72,-25.22,12.13
158,75,-10.64,12.34
158,87,-5.47,48.42
159,53,-92.61,22.92
159,56,-74.19,16.74
159,72,-34.82,13.67
159,75,-16.63,10.76
159,87,-6.94,36.16
160,53,-104.72,24.85
160,56,-88.2,18.98
160,72,-45.72,15.41
160,75,-24.86,12.07
160,87,-8.3,24.87
161,53,-116.15,26.68
161,56,-101.94,21.18
161,72,-58.86,17.51
161,75,-35.25,13.74
161,87,-9.34,16.16
162,53,-127.78,28.54
162,56,-116.88,23.57
162,72,-71.62,19.56
162,75,-47.2,15.65
162,87,-11.03,11.82
163,53,-140.11,30.52
163,56,-130.75,25.79
163,72,-84.32,21.59
163,75,-60.69,17.81
163,87,-15.72,10.61
164,72,-97.82,23.75
164,75,-73.79,19.9
164,87,-23.03,11.78
165,72,-110.54,25.78
165,75,-87.71,22.13
165,87,-32.28,13.26
166,72,-124.12,27.96
166,75,-100.79,24.22
166,87,-43.39,15.04
167,72,-137.15,30.04
167,75,-114.3,26.39
167,87,-54.68,16.85
168,75,-127.73,28.53
168,87,-66.22,18.69
169,75,-140.44,30.57
169,87,-78.6,20.67
170,87,-90.54,22.58
171,87,-102.46,24.49
172,87,-114.26,26.38
173,87,-126.67,28.36
174,87,-139.07,30.35
245,162,2.88,118.04
246,162,1.24,104.35
247,162,-0.39,90.8
248,162,-2.06,76.84
248,163,2.43,114.26
249,162,-3.62,63.83
249,163,0.86,101.18
250,162,-5.02,52.16
250,163,-0.76,87.68
251,162,-5.98,44.15
251,163,-2.34,74.49
252,162,-6.48,40.02
252,163,-3.8,62.38
253,162,-6.58,39.21
253,163,-4.89,53.27
254,162,-6.61,38.97
254,163,-5.51,48.13
255,162,-6.61,38.95
255,163,-5.62,47.23
256,162,-6.61,38.95
256,163,-5.7,46.54
257,162,-6.61,38.95
257,163,-5.71,46.4
258,162,-6.61,38.95
258,163,-5.72,46.39
259,162,-6.61,38.95
259,163,-5.72,46.39
260,162,-6.61,38.95
260,163,-5.72,46.39
261,162,-6.61,38.95
261,163,-5.72,46.39
262,162,-6.61,38.95
262,163,-5.72,46.39
263,162,-6.61,38.95
263,163,-5.72,46.39
263,174,2.5,114.87
264,162,-6.61,38.95
264,163,-5.72,46.39
264,174,1.0,102.35
265,162,-6.61,38.95
265,163,-5.72,46.39
265,174,-0.52,89.7
266,162,-6.61,38.95
266,163,-5.72,46.39
266,174,-2.1,76.5
267,162,-6.61,38.95
267,163,-5.72,46.39
267,174,-3.53,64.64
268,162,-6.61,38.95
268,163,-5.72,46.39
268,174,-4.41,57.26
269,162,-6.61,38.95
269,163,-5.72,46.39
269,174,-4.76,54.34
270,162,-6.61,38.95
270,163,-5.72,46.39
270,174,-4.8,54.05
271,162,-6.61,38.95
271,163,-5.72,46.39
271,174,-4.82,53.89
272,162,-6.61,38.95
272,163,-5.72,46.39
272,174,-4.82,53.86
273,162,-6.61,38.95
273,163,-5.72,46.39
273,174,-4.82,53.85
274,162,-6.61,38.95
274,163,-5.72,46.39
274,174,-4.82,53.84
275,162,-6.61,38.95
275,163,-5.72,46.39
275,174,-4.82,53.84
276,162,-6.61,38.95
276,163,-5.72,46.39
276,174,-4.82,53.84
277,162,-6.61,38.95
277,163,-5.72,46.39
277,174,-4.82,53.84
278,162,-6.61,38.95
278,163,-5.72,46.39
278,174,-4.82,53.84
279,162,-6.61,38.95
279,163,-5.72,46.39
279,174,-4.82,53.84
279,187,1.86,109.49
280,162,-6.61,38.95
280,163,-5.72,46.39
280,174,-4.82,53.84
280,187,0.18,95.53
281,162,-6.61,38.95
281,163,-5.72,46.39
281,174,-4.82,53.84
281,187,-1.46,81.85
282,162,-6.61,38.95
282,163,-5.72,46.39
282,174,-4.82,53.84
282,187,-2.68,71.68
283,162,-6.61,38.95
283,163,-5.72,46.39
283,174,-4.82,53.84
283,187,-3.46,65.19
284,162,-6.61,38.95
284,163,-5.72,46.39
284,174,-4.82,53.84
284,187,-3.82,62.17
285,162,-6.61,38.95
285,163,-5.72,46.39
285,174,-4.82,53.84
285,187,-3.89,61.57
286,162,-6.61,38.95
286,163,-5.72,46.39
286,174,-4.82,53.84
286,187,-3.91,61.41
287,162,-6.7,38.19
287,163,-5.72,46.39
287,174,-4.82,53.84
287,187,-3.92,61.33
288,162,-6.94,36.18
288,163,-5.8,45.7
288,174,-4.82,53.84
288,187,-3.93,61.3
289,162,-7.4,32.37
289,163,-5.98,44.22
289,174,-4.86,53.49
289,187,-3.93,61.29
290,162,-7.91,28.08
290,163,-6.37,40.93
290,174,-5.06,51.85
290,187,-3.95,61.1
291,162,-8.62,22.23
291,163,-6.95,36.13
291,174,-5.41,48.92
291,187,-4.09,59.95
292,162,-9.14,17.9
292,163,-7.55,31.12
292,174,-5.87,45.09
292,187,-4.45,56.9
293,162,-10.0,13.35
293,163,-8.1,26.49
293,174,-6.51,39.74
293,187,-4.86,53.5
294,162,-15.14,10.61
294,163,-8.64,22.03
294,174,-7.02,35.51
294,187,-5.5,48.2
295,162,-21.68,11.57
295,163,-9.36,15.99
295,174,-7.62,30.5
295,187,-6.06,43.52
296,162,-29.59,12.83
296,163,-12.09,11.09
296,174,-8.39,24.09
296,187,-6.65,38.63
297,162,-39.4,14.4
297,163,-17.46,10.89
297,174,-9.08,18.39
297,187,-7.45,31.95
298,162,-51.69,16.37
298,163,-24.75,12.06
298,174,-9.96,13.5
298,187,-8.02,27.17
299,162,-65.41,18.56
299,163,-33.84,13.51
299,174,-14.45,10.6
299,187,-8.55,22.74
300,162,-78.01,20.58
300,163,-44.84,15.27
300,174,-19.74,11.26
300,187,-9.21,17.28
301,162,-90.92,19.41
301,163,-58.11,17.4
301,174,-27.03,12.42
301,187,-10.79,12.15
302,162,-104.65,21.61
302,163,-71.08,19.47
302,174,-36.47,13.93
302,187,-16.77,10.78
303,162,-118.48,23.82
303,163,-84.79,21.66
303,174,-47.89,15.76
303,187,-25.3,12.14
304,162,-131.42,25.89
304,163,-97.94,23.77
304,174,-59.85,17.67
304,187,-35.57,13.79
305,163,-111.05,25.86
305,174,-72.54,19.7
305,187,-48.31,15.83
306,163,-124.13,27.96
306,174,-85.38,21.76
306,187,-61.4,17.92
306,209,2.4,114.0
307,163,-137.45,30.09
307,174,-97.37,23.68
307,187,-75.18,20.13
307,209,0.74,100.16
308,174,-110.04,25.7
308,187,-88.09,22.19
308,209,-1.0,85.71
309,174,-122.99,27.78
309,187,-100.25,24.14
309,209,-2.72,71.38
309,210,1.46,106.17
310,174,-135.95,29.85
310,187,-113.39,26.24
310,209,-4.41,57.25
310,210,-0.39,90.8
311,187,-125.79,28.22
311,209,-6.04,43.66
311,210,-2.19,75.81
312,187,-139.07,27.12
312,209,-7.8,28.99
312,210,-3.94,61.17
313,209,-9.14,17.89
313,210,-5.66,46.86
314,209,-11.28,11.5
314,210,-7.28,33.35
315,209,-17.29,10.86
315,210,-8.37,24.3
316,209,-25.47,12.17
316,210,-9.26,16.83
317,209,-35.07,13.71
317,210,-12.19,11.04
318,209,-46.07,15.47
318,210,-18.95,11.13
319,209,-58.93,17.53
319,210,-27.61,12.51
320,209,-73.01,19.78
320,210,-37.61,14.11
321,209,-87.48,22.09
321,210,-49.48,16.01
321,216,2.05,111.11
322,209,-101.35,24.31
322,210,-63.74,18.29
322,216,0.5,98.16
323,209,-115.18,26.53
323,210,-79.0,20.74
323,216,-0.99,85.78
323,220,2.66,116.19
324,209,-129.29,28.78
324,210,-93.2,23.01
324,216,-2.52,73.06
324,220,0.86,101.2
325,209,-142.89,30.96
325,210,-108.53,25.46
325,216,-3.9,61.54
325,220,-0.84,87.06
326,210,-123.56,27.87
326,216,-5.27,50.07
326,220,-2.38,74.21
327,210,-137.89,30.16
327,216,-6.74,37.82
327,220,-3.9,61.56
328,216,-7.84,28.7
328,220,-5.43,48.75
329,216,-8.45,23.63
329,220,-6.64,38.68
330,216,-9.13,17.92
330,220,-7.31,33.07
331,216,-9.98,13.43
331,220,-7.97,27.65
332,216,-14.64,10.6
332,220,-8.54,22.87
333,216,-20.42,11.36
333,220,-9.3,16.51
334,216,-27.79,12.54
334,220,-12.15,11.06
335,216,-37.39,14.08
335,220,-18.81,11.11
336,216,-48.91,15.92
336,220,-27.61,12.51
337,216,-62.62,18.12
337,220,-38.51,14.26
338,216,-75.83,20.23
338,220,-51.33,16.31
339,216,-90.04,19.27
339,220,-65.33,18.55
340,216,-103.97,21.5
340,220,-80.21,20.93
341,216,-118.42,23.81
341,220,-94.81,23.27
342,216,-133.09,26.16
342,220,-109.83,25.67
343,220,-124.83,28.07
344,220,-139.5,30.42
376,261,2.96,118.7
377,261,1.39,105.6
378,261,-0.11,93.1
379,261,-1.63,80.46
380,261,-3.15,67.77
381,261,-4.73,54.6
382,261,-6.32,41.4
382,263,2.82,117.56
383,261,-7.4,32.39
383,263,1.48,106.38
384,261,-8.1,26.5
384,263,0.04,94.35
385,261,-8.33,24.57
385,263,-1.31,83.1
386,261,-8.39,24.12
386,263,-2.79,70.74
387,261,-8.39,24.08
387,263,-4.2,58.98
388,261,-8.4,24.06
388,263,-5.55,47.76
389,261,-8.4,24.05
389,263,-6.59,39.07
390,261,-8.4,24.05
390,263,-7.22,33.89
391,261,-8.4,24.05
391,263,-7.5,31.56
392,261,-8.4,24.05
392,263,-7.5,31.5
393,261,-8.4,24.05
393,263,-7.5,31.5
394,261,-8.4,24.05
394,263,-7.5,31.5
395,261,-8.4,24.05
395,263,-7.5,31.5
396,261,-8.4,24.05
396,263,-7.5,31.5
397,261,-8.4,24.05
397,263,-7.5,31.5
398,261,-8.4,24.05
398,263,-7.5,31.5
399,261,-8.4,24.05
399,263,-7.5,31.5
400,261,-8.4,24.05
400,263,-7.5,31.5
401,261,-8.4,24.05
401,263,-7.5,31.5
402,261,-8.4,24.05
402,263,-7.5,31.5
403,261,-8.4,24.05
403,263,-7.5,31.5
404,261,-8.4,24.05
404,263,-7.5,31.5
405,261,-8.4,24.05
405,263,-7.5,31.5
406,261,-8.4,24.05
406,263,-7.5,31.5
407,261,-8.4,24.05
407,263,-7.5,31.5
408,261,-8.4,24.05
408,263,-7.5,31.5
409,261,-8.4,24.05
409,263,-7.5,31.5
410,261,-8.4,24.05
410,263,-7.5,31.5
411,261,-8.4,24.05
411,263,-7.5,31.5
412,261,-8.4,24.05
412,263,-7.5,31.5
412,288,1.78,108.88
413,261,-8.4,24.05
413,263,-7.5,31.5
413,288,0.21,95.79
414,261,-8.4,24.05
414,263,-7.5,31.5
414,288,-1.31,83.11
415,261,-8.4,24.05
415,263,-7.5,31.5
415,288,-2.94,69.52
415,292,1.7,108.18
416,261,-8.4,24.05
416,263,-7.5,31.5
416,288,-4.35,57.78
416,292,-0.0,93.98
417,261,-8.4,24.05
417,263,-7.5,31.5
417,288,-5.22,50.51
417,292,-1.8,79.04
418,261,-8.4,24.05
418,263,-7.5,31.5
418,288,-5.67,46.77
418,292,-3.29,66.64
419,261,-8.4,24.05
419,263,-7.5,31.5
419,288,-5.7,46.52
419,292,-4.24,58.72
420,261,-8.4,24.05
420,263,-7.5,31.5
420,288,-5.71,46.41
420,292,-4.77,54.31
421,261,-8.4,24.05
421,263,-7.5,31.5
421,288,-5.71,46.4
421,292,-4.82,53.89
422,261,-8.4,24.05
422,263,-7.5,31.5
422,288,-5.72,46.4
422,292,-4.82,53.85
423,261,-8.4,24.05
423,263,-7.5,31.5
423,288,-5.72,46.39
423,292,-4.82,53.84
424,261,-8.4,24.05
424,263,-7.5,31.5
424,288,-5.72,46.39
424,292,-4.82,53.84
425,261,-8.4,24.05
425,263,-7.5,31.5
425,288,-5.72,46.39
425,292,-4.82,53.84
426,261,-8.4,24.05
426,263,-7.5,31.5
426,288,-5.72,46.39
426,292,-4.82,53.84
427,261,-8.59,22.43
427,263,-7.5,31.5
427,288,-5.72,46.39
427,292,-4.82,53.84
428,261,-8.88,20.05
428,263,-7.64,30.36
428,288,-5.72,46.39
428,292,-4.82,53.84
429,261,-9.4,15.67
429,263,-7.83,28.77
429,288,-5.72,46.39
429,292,-4.82,53.84
430,261,-12.32,10.99
430,263,-8.2,25.71
430,288,-5.78,45.84
430,292,-4.82,53.84
431,261,-18.46,11.05
431,263,-8.74,21.2
431,288,-5.9,44.88
431,292,-4.88,53.33
432,261,-26.06,12.27
432,263,-9.39,15.8
432,288,-6.27,41.77
432,292,-4.99,52.43
433,261,-35.66,13.8
433,263,-11.75,11.24
433,288,-6.79,37.43
433,292,-5.35,49.48
434,261,-47.44,15.69
434,263,-17.05,10.82
434,288,-7.25,33.61
434,292,-5.86,45.2
435,261,-60.67,17.8
435,263,-24.59,12.03
435,288,-7.86,28.56
435,292,-6.32,41.34
436,261,-73.36,19.83
436,263,-34.39,13.6
436,288,-8.5,23.22
436,292,-6.89,36.58
437,261,-86.42,21.92
437,263,-45.72,15.41
437,288,-9.16,17.73
437,292,-7.47,31.79
438,261,-99.26,23.98
438,263,-57.31,17.27
438,288,-11.05,11.8
438,292,-8.12,26.34
439,261,-112.07,26.03
439,263,-69.31,19.19
439,288,-15.95,10.65
439,292,-8.9,19.84
440,261,-124.35,27.99
440,263,-80.91,21.04
440,288,-23.4,11.84
440,292,-9.62,14.81
441,261,-136.56,29.95
441,263,-93.05,22.99
441,288,-32.26,13.26
441,292,-14.42,10.6
442,263,-105.28,24.94
442,288,-42.85,14.95
442,292,-20.63,11.4
443,263,-116.87,26.8
443,288,-55.69,17.01
443,292,-28.88,12.72
444,263,-128.44,28.65
444,288,-68.94,19.13
444,292,-38.58,14.27
445,263,-140.5,30.58
445,288,-81.55,21.14
445,292,-50.18,16.13
445,313,1.83,109.26
446,288,-94.97,23.29
446,292,-64.22,18.37
446,313,0.24,96.05
447,288,-108.16,25.4
447,292,-79.03,20.74
447,313,-1.42,82.17
448,288,-121.91,27.6
448,292,-93.67,23.08
448,313,-2.99,69.11
449,288,-135.32,29.75
449,292,-107.71,25.33
449,313,-4.54,56.2
449,315,2.14,111.86
450,292,-121.91,27.6
450,313,-6.19,42.48
450,315,0.54,98.55
451,292,-135.78,29.82
451,313,-7.74,29.56
451,315,-1.02,85.56
452,313,-8.92,19.72
452,315,-2.62,72.23
453,313,-9.73,14.37
453,315,-4.16,59.39
454,313,-13.9,10.6
454,315,-5.67,46.74
455,313,-20.26,11.34
455,315,-7.21,33.93
456,313,-28.84,12.71
456,315,-8.46,23.55
457,313,-38.78,14.3
457,315,-9.39,15.8
458,313,-50.72,16.21
458,315,-12.33,10.98
459,313,-63.85,18.31
459,315,-18.34,11.03
460,313,-77.17,20.44
460,315,-26.77,12.38
461,313,-91.01,22.66
461,315,-36.78,13.98
462,313,-104.0,24.74
462,315,-48.7,15.89
463,313,-117.75,26.94
463,315,-60.88,17.84
463,326,2.53,115.13
464,313,-130.7,29.01
464,315,-73.9,19.92
464,326,1.09,103.12
465,313,-143.42,31.05
465,315,-86.44,21.93
465,326,-0.46,90.18
465,327,2.15,111.95
466,315,-99.0,23.94
466,326,-1.9,78.22
466,327,0.62,99.18
467,315,-111.86,26.0
467,326,-3.35,66.09
467,327,-0.79,87.46
468,315,-124.51,28.02
468,326,-4.88,53.38
468,327,-2.22,75.49
469,315,-137.38,30.08
469,326,-6.43,40.41
469,327,-3.68,63.36
470,326,-7.89,28.26
470,327,-5.26,50.22
471,326,-9.03,18.76
471,327,-6.71,38.11
472,326,-9.93,13.63
472,327,-7.79,29.09
473,326,-14.19,10.6
473,327,-8.47,23.42
474,326,-19.12,11.16
474,327,-9.17,17.6
475,326,-25.64,12.2
475,327,-10.43,12.62
476,326,-34.2,13.57
476,327,-16.07,10.67
477,326,-44.21,15.17
477,327,-23.91,11.92
478,326,-55.53,16.98
478,327,-33.81,13.51
479,326,-67.81,18.95
479,327,-45.74,15.42
480,326,-80.17,20.92
480,327,-58.08,17.39
481,326,-92.39,22.88
481,327,-70.44,16.14
482,326,-105.4,24.96
482,327,-83.73,18.26
483,326,-118.1,26.99
483,327,-96.98,20.38
484,326,-130.34,28.95
484,327,-111.1,22.64
485,326,-143.45,31.05
485,327,-124.44,24.78
486,327,-138.29,26.99
517,370,2.46,114.55
518,370,0.64,99.39
519,370,-1.15,84.41
520,370,-2.89,69.91
521,370,-4.61,55.6
522,370,-6.08,43.39
523,370,-7.0,35.66
524,370,-7.41,32.25
525,370,-7.48,31.72
526,370,-7.49,31.6
527,370,-7.5,31.52
528,370,-7.5,31.5
529,370,-7.5,31.5
530,370,-7.5,31.5
531,370,-7.5,31.5
532,370,-7.5,31.5
533,370,-7.5,31.5
534,370,-7.5,31.5
535,370,-7.5,31.5
536,370,-7.5,31.5
537,370,-7.5,31.5
538,370,-7.5,31.5
539,370,-7.5,31.5
540,370,-7.5,31.5
541,370,-7.5,31.5
542,370,-7.5,31.5
543,370,-7.5,31.5
544,370,-7.5,31.5
545,370,-7.5,31.5
546,370,-7.5,31.5
547,370,-7.5,31.5
548,370,-7.5,31.5
549,370,-7.5,31.5
550,370,-7.5,31.5
551,370,-7.5,31.5
552,370,-7.5,31.5
553,370,-7.5,31.5
554,370,-7.5,31.5
555,370,-7.5,31.5
556,370,-7.5,31.5
557,370,-7.5,31.5
558,370,-7.5,31.5
559,370,-7.5,31.5
560,370,-7.5,31.5
561,370,-7.5,31.5
562,370,-7.5,31.5
563,370,-7.5,31.5
564,370,-7.5,31.5
565,370,-7.5,31.5
566,370,-7.5,31.5
567,370,-7.5,31.5
568,370,-7.5,31.5
569,370,-7.5,31.5
570,370,-7.61,30.57
571,370,-7.91,28.08
572,370,-8.45,23.6
573,370,-9.18,17.53
574,370,-11.16,11.66
575,370,-17.87,10.96
576,370,-26.74,12.37
577,370,-37.24,14.06
578,370,-49.31,15.99
578,414,1.97,110.46
579,370,-63.11,18.2
579,414,0.36,97.01
580,370,-78.48,20.65
580,414,-1.22,83.88
581,370,-92.84,22.95
581,414,-2.73,71.3
582,370,-107.32,25.27
582,414,-4.23,58.78
583,370,-122.45,27.69
583,414,-5.75,46.15
584,370,-137.75,30.14
584,414,-7.33,32.91
585,414,-8.56,22.69
586,414,-9.33,16.28
587,414,-11.28,11.5
587,421,3.01,119.09
588,414,-17.2,10.85
588,421,1.47,106.24
589,414,-25.81,12.23
589,421,-0.14,92.84
590,414,-36.91,14.0
590,421,-1.73,79.59
591,414,-49.8,16.06
591,421,-3.28,66.66
592,414,-62.68,18.13
592,421,-4.9,53.18
593,414,-75.43,20.17
593,421,-6.37,40.92
594,414,-88.37,22.24
594,421,-7.85,28.64
595,414,-101.84,24.39
595,421,-9.12,18.07
596,414,-114.48,26.41
596,421,-10.72,12.24
597,414,-127.88,28.56
597,421,-15.76,10.62
598,414,-140.32,30.55
598,421,-23.54,11.86
599,421,-33.75,13.5
600,421,-45.59,15.39
601,421,-59.03,17.54
602,421,-72.15,19.64
603,421,-84.71,21.65
604,421,-97.96,23.77
605,421,-110.59,25.79
606,421,-123.45,27.85
607,421,-136.27,29.9
609,437,2.61,115.75
610,437,1.11,103.31
611,437,-0.47,90.11
611,440,2.45,114.48
612,437,-2.0,77.35
612,440,0.81,100.8
613,437,-3.5,64.84
613,440,-0.74,87.82
614,437,-5.09,51.64
614,440,-2.32,74.65
615,437,-6.7,38.23
615,440,-3.89,61.62
616,437,-8.22,25.54
616,440,-5.46,48.51
617,437,-9.41,15.65
617,440,-7.01,35.57
618,437,-12.04,11.11
618,440,-8.18,25.87
619,437,-17.92,10.96
619,440,-9.0,19.06
620,437,-25.34,12.15
620,440,-10.38,12.69
621,437,-34.2,13.57
621,440,-15.87,10.64
621,448,2.61,115.8
622,437,-45.11,15.31
622,440,-23.82,11.91
622,448,1.1,103.18
623,437,-57.54,17.3
623,440,-33.46,13.45
623,448,-0.42,90.52
624,437,-69.85,19.27
624,440,-45.57,15.39
624,448,-1.93,77.92
625,437,-82.12,21.24
625,440,-58.69,14.26
625,448,-3.53,64.57
626,437,-94.91,23.28
626,440,-72.93,16.53
626,448,-5.13,51.25
627,437,-108.1,25.39
627,440,-88.09,18.96
627,448,-6.72,38.03
628,437,-121.27,27.5
628,440,-103.5,21.43
628,448,-8.31,24.81
629,437,-133.47,29.45
629,440,-118.74,23.86
629,448,-9.36,16.06
630,440,-133.06,26.15
630,448,-11.94,11.16
631,448,-18.21,11.01
632,448,-26.42,12.32
633,448,-37.0,14.02
634,448,-48.91,15.92
635,448,-62.47,18.09
636,448,-75.02,20.1
637,448,-88.05,22.18
638,448,-101.21,24.29
639,448,-114.55,26.43
640,448,-128.23,28.61
641,448,-141.39,30.72
683,491,1.67,107.97
684,491,0.28,96.35
684,495,2.83,117.58
685,491,-1.16,84.37
685,495,1.35,105.26
686,491,-2.63,72.13
686,495,-0.05,93.59
687,491,-4.02,60.53
687,495,-1.49,81.59
688,491,-5.46,48.51
688,495,-2.96,69.33
689,491,-6.57,39.31
689,495,-4.46,56.9
690,491,-7.2,34.05
690,495,-5.57,47.61
691,491,-7.49,31.58
691,495,-6.22,42.18
692,491,-7.5,31.52
692,495,-6.59,39.1
693,491,-7.5,31.5
693,495,-6.61,38.97
694,491,-7.5,31.5
694,495,-6.61,38.96
695,491,-7.5,31.5
695,495,-6.61,38.95
695,503,2.92,118.39
696,491,-7.5,31.5
696,495,-6.61,38.95
696,503,1.29,104.8
697,491,-7.5,31.5
697,495,-6.61,38.95
697,503,-0.23,92.08
698,491,-7.5,31.5
698,495,-6.61,38.95
698,503,-1.87,78.45
699,491,-7.5,31.5
699,495,-6.61,38.95
699,503,-3.54,64.49
700,491,-7.5,31.5
700,495,-6.61,38.95
700,503,-4.75,54.42
701,491,-7.5,31.5
701,495,-6.61,38.95
701,503,-5.42,48.82
702,491,-7.5,31.5
702,495,-6.61,38.95
702,503,-5.68,46.73
703,491,-7.5,31.5
703,495,-6.61,38.95
703,503,-5.71,46.43
704,491,-7.5,31.5
704,495,-6.61,38.95
