time,vehicle_id,x,y,speed
114,14,3.64,-11.83,0.0
114,21,0.46,-11.51,0.0
115,14,3.64,-11.83,0.0
115,21,0.46,-11.51,0.0
116,14,3.64,-11.83,0.0
116,21,0.46,-11.51,0.0
117,14,3.64,-11.83,0.0
117,21,0.46,-11.51,0.0
118,14,3.64,-11.83,0.0
118,21,0.46,-11.51,0.0
119,14,3.64,-11.83,0.0
119,21,0.46,-11.51,0.0
120,14,3.64,-11.83,0.0
120,21,0.46,-11.51,0.0
121,14,3.64,-11.83,0.0
121,21,0.46,-11.51,0.0
122,14,3.64,-11.83,0.0
122,21,0.46,-11.51,0.0
123,14,3.64,-11.83,0.0
123,21,0.46,-11.51,0.0
124,14,3.64,-11.83,0.0
124,21,0.46,-11.51,0.0
125,14,3.64,-11.83,0.0
125,21,0.46,-11.51,0.0
126,14,3.64,-11.83,0.0
126,21,0.46,-11.51,0.0
127,14,3.64,-11.83,0.0
127,21,0.46,-11.51,0.0
128,14,3.64,-11.83,0.0
128,21,0.46,-11.51,0.0
129,14,3.64,-11.83,0.0
129,21,0.46,-11.51,0.0
130,14,3.64,-11.83,0.0
130,21,0.46,-11.51,0.0
131,14,3.64,-11.83,0.0
131,21,0.46,-11.51,0.0
132,14,3.64,-11.83,0.0
132,21,0.46,-11.51,0.0
133,14,3.64,-11.83,0.0
133,21,0.46,-11.51,0.0
134,14,3.85,-9.77,2.0706762180505196
134,21,0.66,-9.47,2.049780476051032
135,14,4.3,-5.22,4.572198595861733
135,21,1.06,-5.46,4.029900743194553
136,14,4.73,-0.96,4.281646879414509
136,21,1.61,0.03,5.517481309438212
136,59,-44.71,-495.41,0.0
137,14,5.14,3.13,4.110498753192853
137,21,2.36,7.53,7.5374067158406675
137,59,-44.47,-493.0,2.4219207253748256
138,14,5.78,9.59,6.491625374280312
138,21,3.26,16.5,9.015037437526257
138,59,-44.04,-488.65,4.371201207906151
139,14,6.58,17.58,8.029950186644994
139,21,4.29,26.76,10.31157117029214
139,59,-43.46,-482.9,5.779178142262098
140,14,7.63,28.09,10.562319820948428
140,21,5.48,38.66,11.959351989133854
140,59,-42.67,-474.99,7.949352174863025
141,14,8.82,39.95,11.919551166046483
141,21,6.82,52.12,13.526536881256785
141,59,-41.73,-465.6,9.436932764410255
142,14,10.03,52.08,12.190200982756597
142,21,8.17,65.63,13.577282496876904
142,59,-40.59,-454.16,11.496660384650838
143,14,11.23,64.04,12.020049916701685
143,21,9.49,78.83,13.265835819879578
143,59,-39.31,-441.4,12.82403992507826
144,14,12.4,75.78,11.798156635678298
144,21,10.74,91.33,12.562344526401112
144,59,-37.84,-426.63,14.842971400632674
145,14,13.58,87.6,11.878754143427662
145,21,12.0,103.89,12.623042422490707
145,59,-36.36,-411.87,14.834014965611965
146,14,14.71,98.88,11.33645888273759
146,21,13.28,116.74,12.913593612933616
146,59,-34.91,-397.34,14.602171071453753
147,14,15.93,111.05,12.230997506336106
147,21,14.56,129.48,12.804139955498762
147,59,-33.43,-382.57,14.843965103704585
148,14,17.11,122.91,11.918556959632319
148,21,15.9,142.86,13.446932735758018
148,59,-31.94,-367.69,14.954414064081544
149,14,18.12,133.0,10.140424054249412
149,21,17.2,155.86,13.064838307457157
149,59,-30.45,-352.78,14.984265080410209
150,14,19.27,144.47,11.527506235088314
150,21,18.57,169.56,13.768329600935608
150,59,-29.1,-339.27,13.577282496876897
151,14,20.41,155.87,11.45685820807782
151,21,19.93,183.24,13.747436124601569
151,59,-27.67,-324.95,14.391223019604686
152,14,21.63,168.1,12.290699735979222
152,21,21.27,196.59,13.41708239521543
152,59,-29.51,-311.2,13.872566453255866
153,14,19.45,178.44,10.567308077273042
153,21,22.6,209.87,13.346433980655657
153,59,-28.02,-296.29,14.984265080410152
154,14,20.62,190.11,11.728503740887
154,21,23.84,222.33,12.521549424891482
154,59,-26.53,-281.36,15.004166088123664
155,14,21.77,201.64,11.587208464509446
155,21,25.2,235.9,13.637980055712056
155,59,-25.08,-266.85,14.58227005647611
156,14,22.9,212.9,11.316558664187644
156,21,26.5,248.96,13.124541896767296
156,59,-23.6,-252.07,14.853915308766267
157,14,24.05,224.45,11.607109890063056
157,21,27.79,261.85,12.954389217558672
157,59,-22.12,-237.34,14.804164954498438
158,14,25.17,235.66,11.265811111500147
158,21,29.08,274.75,12.964339551245924
158,59,-20.67,-222.82,14.592220530131812
159,14,26.29,246.82,11.216059914247959
159,21,30.36,287.53,12.843940205404232
159,59,-19.19,-207.98,14.913617937978701
160,14,27.49,258.82,12.059850745345068
160,21,31.68,300.67,13.206134937974895
160,59,-17.71,-193.2,14.853915308766238
161,14,28.68,270.68,11.919551166046494
161,21,33.0,313.93,13.325539388707677
161,59,-16.3,-179.09,14.180275032593677
162,14,29.88,282.73,12.109603626874014
162,21,34.29,326.86,12.994191009832054
162,59,-14.81,-164.24,14.92456364521254
163,14,31.05,294.41,11.738453901600506
163,21,35.59,339.82,13.025037427969236
163,59,-13.36,-149.67,14.641973910644719
164,14,32.15,305.41,11.054863183232978
164,21,36.88,352.71,12.954389217558644
164,59,-11.88,-134.92,14.824064894623202
165,14,33.34,317.31,11.959351989133836
165,21,38.2,365.89,13.245935225570152
165,59,-10.47,-120.75,14.239978932568674
166,14,34.52,329.13,11.878754143427662
166,21,39.49,378.83,13.004141647952007
166,59,-9.06,-106.69,14.130523698716905
167,14,35.62,340.08,11.005112448312364
167,21,40.76,391.48,12.713591152778228
167,59,-7.64,-92.51,14.250922777139724
168,14,36.78,351.75,11.727510392235873
168,21,42.02,404.08,12.662843282612288
168,59,-6.17,-77.76,14.823069857489035
169,14,37.9,362.88,11.186210260852416
169,21,43.3,416.92,12.90364289648473
169,59,-4.76,-63.74,14.090723899076304
170,14,39.06,374.56,11.737461395037693
170,21,44.61,430.03,13.17528747314452
170,59,-3.37,-49.79,14.019079855682401
171,14,40.26,386.49,11.990200165134866
171,21,49.1,442.77,13.508060556571408
171,59,-1.93,-35.38,14.4817713005005
172,14,41.45,398.44,12.009104879215592
172,21,50.43,456.06,13.35638424125334
172,59,-0.79,-24.06,11.37725801764204
173,14,42.66,410.54,12.160349501556299
173,21,51.69,468.59,12.593192605530946
173,59,-0.02,-16.31,7.7881576768835385
174,14,43.82,422.13,11.64790539109927
174,21,53.0,481.72,13.195188517031555
174,59,0.43,-11.78,4.5522961239357
175,14,44.94,433.36,11.285712206148109
175,21,54.36,495.3,13.647930246011649
175,59,0.45,-11.63,0.15132745950421414
176,14,46.15,445.44,12.14044892085954
176,59,3.64,-11.84,3.196904753038476
177,14,47.32,457.18,11.798156635678312
177,59,3.64,-11.83,0.009999999999999787
178,14,48.54,469.39,12.270798670013273
178,59,3.64,-11.83,0.0
179,14,49.65,480.46,11.125511224208973
179,59,3.64,-11.83,0.0
180,14,50.82,492.14,11.738453901600506
180,59,3.64,-11.83,0.0
181,59,0.46,-11.51,3.1960600745292633
182,59,0.46,-11.51,0.0
183,59,0.46,-11.51,0.0
184,59,0.46,-11.51,0.0
185,59,0.46,-11.51,0.0
186,59,0.46,-11.51,0.0
187,59,0.46,-11.51,0.0
188,59,0.46,-11.51,0.0
189,59,3.64,-11.83,3.1960600745292633
190,59,3.64,-11.83,0.0
191,59,3.64,-11.83,0.0
192,59,3.64,-11.83,0.0
193,59,3.64,-11.83,0.0
194,59,3.64,-11.83,0.0
195,59,3.64,-11.83,0.0
196,59,3.64,-11.83,0.0
197,59,3.64,-11.83,0.0
198,59,3.64,-11.83,0.0
199,59,3.64,-11.83,0.0
200,59,3.64,-11.83,0.0
201,59,3.64,-11.83,0.0
202,59,3.64,-11.83,0.0
203,59,3.64,-11.83,0.0
204,59,3.64,-11.83,0.0
205,59,3.64,-11.83,0.0
206,59,3.64,-11.83,0.0
207,59,3.64,-11.83,0.0
208,59,3.64,-11.83,0.0
209,59,3.64,-11.83,0.0
209,91,-44.71,-495.41,0.0
210,59,3.64,-11.83,0.0
210,91,-44.5,-493.31,2.1104738804354097
211,59,3.64,-11.83,0.0
211,91,-44.07,-489.01,4.321446517081994
212,59,3.64,-11.83,0.0
212,91,-43.42,-482.44,6.6020754312564405
213,59,3.64,-11.83,0.0
213,91,-42.53,-473.58,8.904588704707267
214,59,3.64,-11.83,0.0
214,91,-41.39,-462.17,11.466808623152271
215,59,3.64,-11.83,0.0
215,91,-40.03,-448.58,13.65788050906878
216,59,3.64,-11.83,0.0
216,91,-38.65,-434.79,13.858878020965442
217,59,3.64,-11.83,0.0
217,91,-37.26,-420.83,14.029030615120954
218,59,3.64,-11.83,0.0
218,91,-35.93,-407.56,13.336483794463948
219,59,3.64,-11.83,0.0
219,91,-34.61,-394.4,13.226034931150025
220,59,3.64,-11.83,0.0
220,91,-33.22,-380.44,14.029030615120897
221,59,3.64,-11.83,0.0
221,91,-31.91,-367.32,13.185237957655527
222,59,3.85,-9.69,2.1502790516581802
222,91,-30.53,-353.61,13.77927792012337
223,59,4.25,-5.77,3.9403553139279204
223,91,-29.18,-340.08,13.597183531893684
224,59,4.84,0.14,5.9393770717138334
224,91,-27.81,-326.37,13.778280008767402
225,59,5.62,7.92,7.819002493924657
225,91,-26.43,-312.58,13.858878020965498
226,59,6.62,17.93,10.059826042233533
226,91,-25.09,-299.19,13.456882997187709
227,59,7.76,29.32,11.44690787942316
227,91,-23.68,-285.1,14.160374288838529
228,59,9.03,42.08,12.823045660060638
228,91,-22.36,-271.87,13.295687270690467
229,100,-44.71,-495.41,0.0
229,59,10.41,55.91,13.898679793419229
229,91,-21.0,-258.26,13.677781252820225
230,100,-44.53,-493.6,1.8189282558693756
230,59,11.92,71.0,15.165361848633884
230,91,-19.6,-244.22,14.10962791855263
231,100,-44.14,-489.63,3.9891101764679573
231,59,13.37,85.51,14.582270056476123
231,91,-18.22,-230.45,13.838977563389584
232,100,-43.51,-483.39,6.2717222515031805
232,59,14.77,99.51,14.069825869569247
232,91,-16.93,-217.58,12.934488780002066
233,100,-42.65,-474.74,8.692646317434042
233,59,16.26,114.38,14.944463857897336
233,91,-15.55,-203.73,13.918581105845545
234,100,-41.6,-464.32,10.472769452250933
234,59,17.65,128.23,13.919576142972165
234,91,-14.23,-190.53,13.265835819879564
235,100,-40.42,-452.47,11.908606131701527
235,59,19.14,143.2,15.043968891220162
235,91,-12.89,-177.13,13.466833332301999
236,100,-39.09,-439.21,13.32653368284496
236,59,20.56,157.31,14.181272862476076
236,91,-11.49,-163.14,14.059875532877248
237,100,-37.76,-425.9,13.376284985002378
237,59,21.97,171.49,14.249929824388616
237,91,-10.12,-149.47,13.73847880953345
238,100,-36.41,-412.39,13.577282496876897
238,59,23.43,186.06,14.642967595402231
238,91,-8.74,-135.66,13.87877876471846
239,100,-35.12,-399.47,12.984240447557914
239,59,21.51,199.01,13.091558348798653
239,91,-7.4,-122.24,13.486734222931808
240,100,-33.83,-386.55,12.98424044755797
240,59,23.0,213.87,14.934513718230011
240,91,-6.05,-108.75,13.557381753126222
241,100,-32.48,-373.05,13.5673320885132
241,59,24.46,228.52,14.72257110697721
241,91,-4.7,-95.21,13.607134158227447
242,100,-31.14,-359.64,13.476783740937622
242,59,25.89,242.8,14.3514215323779
242,91,-3.32,-81.4,13.878778764718446
243,100,-29.86,-346.82,12.883741692536365
243,59,27.31,256.99,14.260873044803391
243,91,-1.99,-68.1,13.366334576090795
244,100,-28.59,-334.14,12.743441450408918
244,59,28.78,271.74,14.823069857489035
244,91,-0.61,-54.29,13.878778764718453
245,100,-27.25,-320.79,13.417082395215402
245,59,30.29,286.82,15.155411574747797
245,91,0.73,-40.97,13.38723272375587
246,100,-25.93,-307.51,13.345441169178365
246,59,31.67,300.62,13.86882835714684
246,91,2.1,-27.2,13.837983957209952
247,100,-24.6,-294.29,13.286733985445755
247,59,33.09,314.8,14.250922777139738
247,91,3.03,-17.91,9.336434008763732
248,100,-23.37,-281.98,12.37129742589677
248,59,34.51,329.06,14.330526857027962
248,91,3.51,-13.1,4.833890772452353
249,100,-22.06,-268.83,13.215089859702086
249,59,35.94,343.36,14.371322138202885
249,91,3.62,-12.07,1.0358571330062842
250,100,-20.78,-256.09,12.804139955498776
250,59,37.38,357.75,14.46187055674333
250,91,3.63,-11.94,0.13038404810405374
251,100,-19.53,-243.56,12.592195995933327
251,59,38.78,371.72,14.039975071202967
251,91,3.64,-11.85,0.09055385138137406
252,100,-18.29,-231.12,12.501647891378157
252,59,40.22,386.11,14.46187055674333
252,91,3.64,-11.83,0.019999999999999574
253,100,-16.99,-218.1,13.084739202597822
253,59,41.65,400.47,14.431025604578505
253,91,3.64,-11.83,0.0
254,100,-15.68,-205.09,13.075786783211164
254,59,43.11,415.06,14.662868068696493
254,91,3.64,-11.83,0.0
255,100,-14.42,-192.49,12.662843282612316
255,59,44.57,429.62,14.633017460523993
255,91,3.64,-11.83,0.0
256,100,-13.12,-179.47,13.084739202597822
256,59,46.03,444.23,14.682768812454972
256,91,3.64,-11.83,0.0
257,100,-11.81,-166.33,13.205139151103241
257,59,47.42,458.17,14.00912916636862
257,91,3.64,-11.83,0.0
258,100,-10.56,-153.89,12.502643720429718
258,59,48.92,473.18,15.084763836401276
258,91,3.64,-11.83,0.0
259,100,-9.22,-140.41,13.546438646374911
259,59,50.38,487.77,14.662868068696493
259,91,3.64,-11.83,0.0
260,100,-7.95,-127.72,12.753391705738515
260,91,3.64,-11.83,0.0
261,100,-6.68,-115.05,12.733491273016998
261,91,3.64,-11.83,0.0
262,100,-5.41,-102.3,12.813094864239474
262,91,3.64,-11.83,0.0
263,100,-4.15,-89.74,12.623042422490707
263,91,3.64,-11.83,0.0
264,100,-2.86,-76.81,12.99419100983204
264,91,3.64,-11.83,0.0
265,100,-1.54,-63.68,13.19618505478004
265,91,3.64,-11.83,0.0
266,100,-0.19,-50.13,13.617084856899435
266,91,3.64,-11.83,0.0
267,100,-2.2,-38.15,12.147448291719545
267,91,3.64,-11.83,0.0
268,100,-0.88,-24.89,13.325539388707684
268,91,3.64,-11.83,0.0
269,100,0.0,-16.1,8.833940230723773
269,91,3.64,-11.83,0.0
270,100,0.43,-11.79,4.331397003277351
270,118,-44.71,-495.41,0.0
270,91,3.64,-11.83,0.0
271,100,0.46,-11.52,0.2716615541441221
271,118,-44.48,-493.08,2.3413244115244245
271,91,3.64,-11.83,0.0
272,100,0.46,-11.51,0.009999999999999787
272,118,-44.08,-489.08,4.019950248448356
272,91,3.64,-11.83,0.0
273,100,0.46,-11.51,0.0
273,118,-43.48,-483.07,6.039875826538149
273,91,3.64,-11.83,0.0
274,100,0.46,-11.51,0.0
274,118,-42.67,-474.99,8.120498753155482
274,91,3.64,-11.83,0.0
275,100,0.46,-11.51,0.0
275,118,-41.63,-464.61,10.431970091981663
275,91,3.64,-11.83,0.0
276,100,0.46,-11.51,0.0
276,118,-40.34,-451.68,12.994191009832054
276,91,3.64,-11.83,0.0
277,100,0.46,-11.51,0.0
277,118,-38.95,-437.75,13.999178547329132
277,91,3.64,-11.83,0.0
278,100,0.46,-11.51,0.0
278,118,-37.6,-424.26,13.557381753126236
278,91,3.64,-11.83,0.0
279,100,0.46,-11.51,0.0
279,118,-36.23,-410.53,13.798181039542875
279,91,3.64,-11.83,0.0
280,100,0.46,-11.51,0.0
280,118,-34.91,-397.38,13.216084896821728
280,91,3.64,-11.83,0.0
281,100,0.46,-11.51,0.0
281,118,-33.53,-383.58,13.868828357146839
281,91,3.64,-11.83,0.0
282,100,0.46,-11.51,0.0
282,118,-32.19,-370.18,13.46683333230197
282,91,3.64,-11.83,0.0
283,100,0.46,-11.51,0.0
283,118,-30.87,-357.01,13.235985040789386
283,91,3.64,-11.83,0.0
284,100,0.46,-11.51,0.0
284,118,-29.5,-343.27,13.808131662176468
284,91,3.64,-11.83,0.0
285,100,0.46,-11.51,0.0
285,118,-28.15,-329.79,13.547431490876747
285,91,3.64,-11.83,0.0
286,100,0.46,-11.51,0.0
286,118,-26.77,-315.99,13.86882835714684
286,125,-44.71,-495.41,0.0
286,91,3.64,-11.83,0.0
287,100,0.46,-11.51,0.0
287,118,-25.38,-302.08,13.979277520673259
287,125,-44.54,-493.65,1.7681911661356553
287,91,3.64,-11.83,0.0
288,100,0.46,-11.51,0.0
288,118,-24.1,-289.23,12.913593612933585
288,125,-44.17,-489.94,3.728404484494654
288,91,3.64,-11.83,0.0
289,100,0.46,-11.51,0.0
289,118,-22.75,-275.74,13.557381753126236
289,125,-43.56,-483.84,6.1304241288837655
289,91,3.64,-11.83,0.0
290,100,0.46,-11.51,0.0
290,118,-21.35,-261.73,14.079776276631662
290,125,-42.69,-475.15,8.733441475157429
290,91,3.64,-11.83,0.0
291,100,0.46,-11.51,0.0
291,118,-19.98,-248.08,13.718578643576752
291,125,-41.56,-463.91,11.296658798069405
291,91,3.64,-11.83,0.0
292,100,0.46,-11.51,0.0
292,118,-18.62,-234.44,13.707632910170902
292,125,-40.31,-451.41,12.562344526401112
292,91,3.64,-11.83,0.0
293,100,0.46,-11.51,0.0
293,118,-17.28,-221.01,13.496684778122374
293,125,-39.04,-438.69,12.783242937533522
293,91,3.64,-11.83,0.0
294,100,0.46,-11.51,0.0
294,118,-15.89,-207.11,13.969327113358014
294,125,-37.84,-426.7,12.049900414526263
294,91,3.64,-11.83,0.0
295,100,0.46,-11.51,0.0
295,118,-14.5,-193.29,13.889726419192014
295,125,-36.6,-414.29,12.471796181785493
295,91,3.64,-11.83,0.0
296,100,0.46,-11.51,0.0
296,118,-13.12,-179.46,13.898679793419214
296,125,-35.4,-402.25,12.0996528875832
296,91,3.64,-11.83,0.0
297,100,0.46,-11.51,0.0
297,118,-11.81,-166.38,13.145436470501856
297,125,-34.23,-390.6,11.708603674221767
297,91,3.64,-11.83,0.0
298,100,0.46,-11.51,0.0
298,118,-10.43,-152.59,13.85887802096547
298,125,-32.96,-377.89,12.773292449482275
298,91,3.64,-11.83,0.0
299,100,0.46,-11.51,0.0
299,118,-9.14,-139.64,13.01409236174388
299,125,-31.78,-366.09,11.858853232922662
299,91,3.64,-11.83,0.0
300,100,0.46,-11.51,0.0
300,118,-7.84,-126.65,13.054887973475664
300,125,-30.54,-353.65,12.501647891378157
300,91,3.64,-11.83,0.0
301,100,0.46,-11.51,0.0
301,118,-6.47,-112.95,13.768329600935623
301,125,-29.35,-341.75,11.959351989133836
301,91,3.64,-11.83,0.0
302,100,0.46,-11.51,0.0
302,118,-5.13,-99.59,13.427032434607433
302,125,-28.15,-329.73,12.079751653076299
302,91,3.64,-11.83,0.0
303,100,0.46,-11.51,0.0
303,118,-3.74,-85.61,14.048932343776167
303,125,-26.91,-317.33,12.461845770189937
303,91,3.64,-11.83,0.0
304,100,0.46,-11.51,0.0
304,118,-2.4,-72.24,13.43698254817651
304,125,-25.65,-304.76,12.632992519589324
304,91,3.64,-11.83,0.0
305,100,0.46,-11.51,0.0
305,118,-4.39,-59.96,12.440196943778657
305,125,-24.4,-292.3,12.522543671315324
305,91,3.64,-11.83,0.0
306,100,0.46,-11.51,0.0
306,118,-3.09,-47.05,12.97528805075248
306,125,-23.16,-279.86,12.501647891378157
306,91,3.64,-11.83,0.0
307,100,0.46,-11.51,0.0
307,118,-1.78,-33.88,13.234991499808373
307,125,-21.98,-268.02,11.8986553862191
307,91,3.64,-11.83,0.0
308,100,0.46,-11.51,0.0
308,118,-0.88,-24.88,9.044888059008805
308,125,-20.83,-256.52,11.557356964289024
308,91,3.64,-11.83,0.0
309,100,0.46,-11.51,0.0
309,118,-0.43,-20.36,4.542345209250393
309,125,-19.64,-244.68,11.899651255393975
309,91,3.64,-11.83,0.0
310,100,0.59,-10.17,1.346291201783626
310,118,-0.33,-19.46,0.9055385138137402
310,125,-18.49,-233.14,11.597159134891633
310,91,3.88,-9.41,2.4318717071424634
311,100,0.87,-7.43,2.7542694131112158
311,118,-0.15,-17.65,1.8189282558693756
311,125,-17.33,-221.59,11.608104927161866
311,91,4.38,-4.48,4.955290102506613
312,100,1.33,-2.85,4.603042472104728
312,118,0.08,-15.3,2.361228493814182
312,125,-16.09,-209.13,12.521549424891482
312,91,5.12,2.96,7.476710506633249
313,100,2.01,3.98,6.8637671871939245
313,118,0.51,-11.0,4.321446517081983
313,125,-14.89,-197.2,11.990200165134866
313,91,6.03,12.06,9.145386815220013
314,100,2.92,13.07,9.135436497507934
314,118,1.07,-5.4,5.627930347827698
314,125,-13.63,-184.51,12.752399774160155
314,91,7.12,22.99,10.984215948350613
315,100,4.08,24.68,11.667806134831002
315,118,1.85,2.37,7.809052439316822
315,125,-12.36,-171.85,12.723541173745614
315,91,8.4,35.72,12.794190087692147
316,100,5.35,37.4,12.783242937533494
316,118,2.87,12.56,10.240922809981532
316,125,-11.17,-159.92,11.989203476461652
316,91,9.68,48.57,12.91359361293362
317,100,6.69,50.83,13.496684778122367
317,118,4.07,24.58,12.079751653076315
317,125,-9.95,-147.73,12.250897926274627
317,91,11.03,62.03,13.527531186436052
318,100,7.98,63.66,12.894688829126508
318,118,5.42,38.05,13.537481301926144
318,125,-8.73,-135.58,12.211097411780786
318,91,12.34,75.14,13.17528747314456
319,100,9.25,76.38,12.783242937533494
319,118,6.71,50.98,12.994191009832047
319,125,-7.53,-123.52,12.119554447255906
319,91,13.66,88.36,13.285736712730685
320,100,10.52,89.08,12.763342038823534
320,118,8.07,64.64,13.727534374387853
320,125,-6.35,-111.7,11.878754143427662
320,91,14.95,101.22,12.924538676486677
321,100,11.83,102.19,13.17528747314456
321,118,9.44,78.31,13.738478809533465
321,125,-5.18,-100.02,11.738453901600506
321,91,16.32,114.97,13.818082356101371
322,100,13.1,114.93,12.80314414509187
322,118,10.72,91.06,12.81408990135468
322,125,-3.97,-87.97,12.110598663980237
322,91,17.68,128.6,13.697682285700742
323,100,14.4,127.87,13.005137446409398
323,118,11.99,103.83,12.832996532376992
323,125,-2.74,-75.61,12.4210506801961
323,91,19.06,142.36,13.829027442304124
