time,vehicle_id,x,y
181,96,6.5,67.6
182,32,1.13,22.91
182,63,2.92,37.81
182,82,4.71,52.7
182,84,5.6,60.15
182,96,6.5,67.6
183,32,1.13,22.91
183,63,2.92,37.81
183,82,4.71,52.7
183,84,5.6,60.15
183,96,6.5,67.6
184,32,1.13,22.91
184,63,2.92,37.81
184,82,4.71,52.7
184,84,5.6,60.15
184,96,6.5,67.6
185,32,1.13,22.91
185,63,2.92,37.81
185,82,4.71,52.7
185,84,5.6,60.15
185,96,6.5,67.6
186,32,1.13,22.91
186,63,2.92,37.81
186,82,4.71,52.7
186,84,5.6,60.15
186,96,6.5,67.6
187,32,1.13,22.91
187,63,2.92,37.81
187,82,4.71,52.7
187,84,5.6,60.15
187,96,6.5,67.6
188,32,1.13,22.91
188,63,2.92,37.81
188,82,4.71,52.7
188,84,5.6,60.15
188,96,6.5,67.6
189,32,1.13,22.91
189,63,2.92,37.81
189,82,4.71,52.7
189,84,5.6,60.15
189,96,6.5,67.6
190,32,1.13,22.91
190,63,2.92,37.81
190,82,4.71,52.7
190,84,5.6,60.15
190,96,6.5,67.6
191,32,1.13,22.91
191,63,2.92,37.81
191,82,4.71,52.7
191,84,5.6,60.15
191,96,6.5,67.6
192,32,1.13,22.91
192,63,2.92,37.81
192,82,4.71,52.7
192,84,5.6,60.15
192,96,6.5,67.6
193,32,0.97,21.52
193,63,2.92,37.81
193,82,4.71,52.7
193,84,5.6,60.15
193,96,6.5,67.6
194,32,0.55,18.06
194,63,2.92,37.81
194,82,4.71,52.7
194,84,5.6,60.15
194,96,6.5,67.6
195,32,0.17,13.58
195,63,2.86,37.32
195,82,4.71,52.7
195,84,5.6,60.15
195,96,6.5,67.6
196,32,0.81,6.83
196,63,2.58,35.0
196,82,4.71,52.7
196,84,5.6,60.15
196,96,6.5,67.6
197,32,5.12,1.21
197,63,2.09,30.9
197,82,4.68,52.51
197,84,5.6,60.15
197,96,6.5,67.6
198,32,12.31,-1.73
198,63,1.35,24.7
198,82,4.52,51.11
198,84,5.58,59.96
198,96,6.5,67.6
199,32,20.73,-2.85
199,63,0.39,16.71
199,82,4.17,48.25
199,84,5.45,58.89
199,96,6.48,67.43
200,32,31.3,-3.48
200,63,0.41,8.7
200,82,3.54,42.95
200,84,5.1,55.98
200,96,6.38,66.62
201,32,43.2,-4.2
201,63,4.37,1.66
201,82,2.65,35.57
201,84,4.48,50.8
201,96,6.08,64.14
202,32,54.79,-4.89
202,63,12.91,-1.85
202,82,1.76,28.17
202,84,3.58,43.3
202,96,5.49,59.18
203,32,66.47,-5.59
203,63,22.27,-2.94
203,82,0.62,18.67
203,84,2.68,35.78
203,96,4.72,52.82
204,32,77.46,-6.25
204,63,33.41,-3.61
204,82,0.39,9.16
204,84,1.54,26.29
204,96,3.85,45.54
205,32,89.15,-6.95
205,63,45.67,-4.34
205,82,4.62,1.51
205,84,0.4,16.82
205,96,2.81,36.85
206,32,100.82,-7.65
206,63,57.04,-5.03
206,82,14.44,-2.12
206,84,0.46,7.86
206,96,1.58,26.61
207,32,112.35,-8.35
207,63,69.27,-5.76
207,82,24.53,-3.08
207,84,5.66,0.89
207,96,0.56,18.12
208,32,123.45,-9.01
208,63,80.32,-6.42
208,82,36.52,-3.8
208,84,13.87,-2.02
208,96,0.38,9.38
209,32,135.08,-9.71
209,63,91.58,-7.1
209,82,49.71,-4.59
209,84,22.72,-2.97
209,96,5.12,1.21
210,63,102.8,-7.77
210,82,61.75,-5.31
210,84,34.05,-3.65
210,96,13.16,-1.89
211,63,114.81,-8.49
211,82,72.6,-5.96
211,84,46.19,-4.38
211,96,23.51,-3.01
212,63,126.64,-9.2
212,82,83.51,-6.61
212,84,57.89,-5.08
212,96,35.79,-3.75
213,63,138.19,-9.9
213,82,95.73,-7.35
213,84,68.99,-5.74
213,96,48.09,-4.49
214,82,107.69,-8.07
214,84,80.25,-6.42
214,96,59.34,-5.16
215,82,119.37,-8.77
215,84,92.26,-7.14
215,96,70.27,-5.82
216,82,132.04,-9.53
216,84,103.4,-7.81
216,96,82.29,-6.54
217,84,115.01,-8.51
217,96,93.8,-7.23
218,84,126.77,-12.41
218,96,105.64,-7.94
219,84,138.89,-13.14
219,96,119.03,-8.75
220,96,131.7,-9.51
236,153,11.83,112.01
237,153,10.33,99.53
238,153,8.82,86.96
238,158,12.07,114.03
239,153,7.35,74.72
239,158,10.35,99.68
240,153,5.84,62.09
240,158,8.72,86.15
241,153,4.45,50.53
241,158,7.09,72.58
242,153,2.96,38.11
242,158,5.64,60.5
243,153,1.61,26.89
243,158,4.06,47.28
244,153,0.74,19.63
244,158,2.71,36.09
245,153,0.37,16.55
245,158,1.76,28.1
246,153,0.25,15.54
246,158,1.33,24.59
247,153,0.24,15.47
247,158,1.23,23.68
248,153,0.24,15.46
248,158,1.17,23.24
249,153,0.24,15.46
249,158,1.14,22.93
250,153,0.24,15.46
250,158,1.13,22.92
251,153,0.24,15.46
251,158,1.13,22.91
252,153,0.24,15.46
252,158,1.13,22.91
253,153,0.24,15.46
253,158,1.13,22.91
254,153,0.24,15.46
254,158,1.13,22.91
255,153,0.24,15.46
255,158,1.13,22.91
256,153,0.24,15.46
256,158,1.13,22.91
257,153,0.24,15.46
257,158,1.13,22.91
258,153,0.24,15.46
258,158,1.13,22.91
259,153,0.24,15.46
259,158,1.13,22.91
260,153,0.24,15.46
260,158,1.13,22.91
261,153,0.24,15.46
261,158,1.13,22.91
262,153,0.24,15.46
262,158,1.13,22.91
263,153,0.24,15.46
263,158,1.13,22.91
264,153,0.24,15.46
264,158,1.13,22.91
265,153,0.24,15.46
265,158,1.13,22.91
266,153,0.24,15.46
266,158,1.13,22.91
267,153,0.24,15.46
267,158,1.13,22.91
268,153,0.24,15.46
268,158,1.13,22.91
269,153,0.24,15.46
269,158,1.13,22.91
270,153,0.24,15.46
270,158,1.13,22.91
271,153,0.24,15.46
271,158,1.13,22.91
272,153,0.24,15.46
272,158,1.13,22.91
273,153,0.24,15.46
273,158,1.13,22.91
274,153,0.24,15.46
274,158,1.13,22.91
275,153,0.24,15.46
275,158,1.13,22.91
276,153,0.24,15.46
276,158,1.13,22.91
277,153,0.24,15.46
277,158,1.13,22.91
278,153,0.24,15.46
278,158,1.13,22.91
279,153,0.24,15.46
279,158,1.13,22.91
280,153,0.24,15.46
280,158,1.13,22.91
281,153,0.24,15.46
281,158,1.13,22.91
282,153,0.24,15.46
282,158,1.13,22.91
283,153,0.24,15.46
283,158,1.13,22.91
283,189,12.33,116.22
284,153,0.24,15.46
284,158,1.13,22.91
284,189,10.87,104.04
285,153,0.24,15.46
285,158,1.13,22.91
285,189,9.38,91.66
286,153,0.24,15.46
286,158,1.13,22.91
286,189,7.9,79.28
287,153,0.24,15.46
287,158,1.13,22.91
287,189,6.34,66.31
288,153,0.24,15.46
288,158,1.13,22.91
288,189,5.05,55.51
289,153,0.24,15.46
289,158,1.13,22.91
289,189,4.29,49.18
290,153,0.24,15.46
290,158,1.13,22.91
290,189,3.88,45.77
291,153,0.24,15.46
291,158,1.13,22.91
291,189,3.82,45.26
292,153,0.24,15.46
292,158,1.13,22.91
292,189,3.81,45.26
293,153,0.24,15.46
293,158,1.13,22.91
293,189,3.81,45.25
294,153,0.24,15.46
294,158,1.13,22.91
294,189,3.81,45.25
295,153,0.24,15.46
295,158,1.13,22.91
295,189,3.81,45.25
296,153,0.24,15.46
296,158,1.13,22.91
296,189,3.81,45.25
297,153,0.24,15.46
297,158,1.13,22.91
297,189,3.81,45.25
298,153,0.24,15.46
298,158,1.13,22.91
298,189,3.81,45.25
299,153,0.24,15.46
299,158,1.13,22.91
299,189,3.81,45.25
300,153,0.24,15.46
300,158,1.13,22.91
300,189,3.81,45.25
301,153,0.24,15.46
301,158,1.13,22.91
301,189,3.81,45.25
302,153,0.24,15.46
302,158,1.13,22.91
302,189,3.81,45.25
303,153,0.24,15.46
303,158,1.13,22.91
303,189,3.81,45.25
304,153,0.24,15.46
304,158,1.13,22.91
304,189,3.81,45.25
305,153,0.24,15.46
305,158,1.13,22.91
305,189,3.81,45.25
306,153,0.24,15.46
306,158,1.13,22.91
306,189,3.81,45.25
307,153,0.24,15.46
307,158,1.13,22.91
307,189,3.81,45.25
308,153,0.24,15.46
308,158,1.13,22.91
308,189,3.81,45.25
309,153,0.24,15.46
309,158,1.13,22.91
309,189,3.81,45.25
310,153,0.24,15.46
310,158,1.13,22.91
310,189,3.81,45.25
311,153,0.24,15.46
311,158,1.13,22.91
311,189,3.81,45.25
312,153,0.24,15.46
312,158,1.13,22.91
312,189,3.81,45.25
313,153,0.24,15.46
313,158,1.13,22.91
313,189,3.81,45.25
314,153,0.24,15.46
314,158,1.13,22.91
314,189,3.81,45.25
315,153,0.24,15.46
315,158,1.13,22.91
315,189,3.81,45.25
316,153,0.24,15.46
316,158,1.13,22.91
316,189,3.81,45.25
317,153,0.24,15.46
317,158,1.13,22.91
317,189,3.81,45.25
318,153,0.24,15.46
318,158,1.13,22.91
318,189,3.81,45.25
319,153,0.24,15.46
319,158,1.13,22.91
319,189,3.81,45.25
320,153,0.24,15.46
320,158,1.13,22.91
320,189,3.81,45.25
321,153,0.24,15.46
321,158,1.13,22.91
321,189,3.81,45.25
322,153,0.24,15.46
322,158,1.13,22.91
322,189,3.81,45.25
323,153,0.24,15.46
323,158,1.13,22.91
323,189,3.81,45.25
324,153,0.24,15.46
324,158,1.13,22.91
324,189,3.81,45.25
324,215,11.34,107.94
325,153,0.24,15.46
325,158,1.13,22.91
325,189,3.81,45.25
325,215,9.88,95.83
326,153,0.24,15.46
326,158,1.13,22.91
326,189,3.81,45.25
326,215,8.52,84.44
327,153,0.24,15.46
327,158,1.13,22.91
327,189,3.81,45.25
327,215,7.14,72.96
328,153,0.24,15.46
328,158,1.13,22.91
328,189,3.81,45.25
328,215,5.95,63.02
329,153,0.24,15.46
329,158,1.13,22.91
329,189,3.81,45.25
329,215,5.19,56.68
330,153,0.24,15.46
330,158,1.13,22.91
330,189,3.81,45.25
330,215,4.73,52.93
331,153,0.24,15.46
331,158,1.13,22.91
331,189,3.81,45.25
331,215,4.72,52.77
332,153,0.24,15.46
332,158,1.13,22.91
332,189,3.81,45.25
332,215,4.71,52.71
333,153,0.24,15.46
333,158,1.13,22.91
333,189,3.81,45.25
333,215,4.71,52.71
334,153,0.14,14.03
334,158,1.13,22.91
334,189,3.81,45.25
334,215,4.71,52.7
335,153,0.3,10.97
335,158,1.01,21.89
335,189,3.81,45.25
335,215,4.71,52.7
336,153,1.37,5.86
336,158,0.74,19.67
336,189,3.81,45.25
336,215,4.71,52.7
336,229,12.33,116.22
337,153,6.18,0.58
337,158,0.25,15.58
337,189,3.81,45.25
337,215,4.71,52.7
337,229,10.94,104.61
338,153,14.58,-2.15
338,158,0.4,9.04
338,189,3.74,44.59
338,215,4.71,52.7
338,229,9.55,93.07
339,153,23.36,-3.01
339,158,4.55,1.55
339,189,3.66,43.97
339,215,4.67,52.37
339,229,8.16,81.45
340,153,34.18,-3.65
340,158,12.95,-1.85
340,189,3.34,41.3
340,215,4.61,51.87
340,229,6.87,70.69
341,153,46.67,-4.4
341,158,24.31,-3.06
341,189,2.8,36.77
341,215,4.36,49.77
341,229,5.99,63.39
341,233,11.6,110.12
342,153,58.84,-5.13
342,158,36.87,-3.82
342,189,2.07,30.73
342,215,3.89,45.91
342,229,5.42,58.63
342,233,10.14,97.98
343,153,71.6,-5.9
343,158,49.24,-4.56
343,189,1.11,22.72
343,215,3.2,40.17
343,229,4.84,53.8
343,233,8.73,86.26
344,153,83.41,-6.61
344,158,62.0,-5.32
344,189,0.21,12.78
344,215,2.28,32.49
344,229,4.22,48.6
344,233,7.26,73.96
345,153,95.76,-7.35
345,158,73.27,-6.0
345,189,2.66,3.59
345,215,1.07,22.35
345,229,3.33,41.22
345,233,6.1,64.34
346,153,107.43,-8.05
346,158,85.36,-6.73
346,189,10.41,-1.39
346,215,0.14,14.09
346,229,2.21,31.93
346,233,4.88,54.1
347,153,120.09,-8.81
347,158,96.73,-7.41
347,189,19.62,-2.78
347,215,1.71,5.25
347,229,1.26,23.94
347,233,3.64,43.77
348,153,132.73,-9.57
348,158,110.32,-8.22
348,189,30.27,-3.42
348,215,8.34,-0.72
348,229,0.13,14.35
348,233,2.48,34.12
349,158,122.9,-8.98
349,189,42.94,-4.18
349,215,16.87,-2.57
349,229,1.77,5.16
349,233,1.36,24.77
350,158,136.85,-9.82
350,189,54.9,-4.9
350,215,25.27,-3.12
350,229,8.05,-0.54
350,233,0.15,14.69
351,189,67.85,-5.68
351,215,35.0,-3.7
351,229,16.25,-2.45
351,233,1.61,5.43
352,189,80.35,-6.43
352,215,46.64,-4.4
352,229,25.44,-3.13
352,233,7.36,-0.13
353,189,93.29,-7.2
353,215,57.99,-5.08
353,229,37.09,-3.83
353,233,15.98,-2.4
354,189,106.3,-7.98
354,215,69.55,-5.78
354,229,48.21,-4.5
354,233,25.13,-3.11
355,189,119.04,-8.75
355,215,81.65,-6.5
355,229,60.43,-5.23
355,233,35.71,-3.75
356,189,131.96,-9.52
356,215,92.64,-7.16
356,229,72.67,-5.96
356,233,47.65,-4.46
357,215,104.15,-7.85
357,229,82.99,-6.58
357,233,59.72,-5.19
358,215,114.9,-11.7
358,229,94.22,-7.26
358,233,71.26,-5.88
359,215,126.14,-12.37
359,229,106.78,-8.01
359,233,82.76,-6.57
360,215,138.21,-13.1
360,229,118.52,-8.72
360,233,95.06,-7.31
361,229,130.9,-9.46
361,233,107.42,-8.05
362,229,142.56,-10.16
362,233,119.17,-8.75
363,233,131.46,-9.49
364,233,143.47,-10.21
404,282,11.54,109.63
405,282,9.87,95.69
406,282,8.24,82.15
407,282,6.56,68.12
408,282,4.93,54.56
409,282,3.32,41.15
410,282,1.77,28.22
411,282,0.76,19.76
412,282,0.28,15.77
413,282,0.26,15.6
414,282,0.24,15.51
415,282,0.24,15.48
416,282,0.24,15.47
417,282,0.24,15.46
418,282,0.24,15.46
419,282,0.24,15.46
420,282,0.24,15.46
421,282,0.24,15.46
422,282,0.24,15.46
423,282,0.24,15.46
424,282,0.24,15.46
425,282,0.24,15.46
426,282,0.24,15.46
427,282,0.24,15.46
428,282,0.24,15.46
429,282,0.24,15.46
430,282,0.24,15.46
431,282,0.24,15.46
432,282,0.24,15.46
433,282,0.24,15.46
434,282,0.24,15.46
435,282,0.24,15.46
436,282,0.24,15.46
437,282,0.24,15.46
438,282,0.24,15.46
438,310,11.0,105.1
439,282,0.24,15.46
439,310,9.21,90.18
440,282,0.24,15.46
440,310,7.32,74.47
441,282,0.24,15.46
441,310,5.51,59.39
442,282,0.24,15.46
442,310,3.76,44.77
443,282,0.24,15.46
443,310,2.45,33.87
444,282,0.24,15.46
444,310,1.64,27.1
445,282,0.24,15.46
445,310,1.25,23.85
446,282,0.24,15.46
446,310,1.19,23.37
447,282,0.24,15.46
447,310,1.15,23.06
448,282,0.24,15.46
448,310,1.14,22.93
449,282,0.24,15.46
449,310,1.13,22.91
450,282,0.24,15.46
450,310,1.13,22.91
451,282,0.24,15.46
451,310,1.13,22.91
452,282,0.24,15.46
452,310,1.13,22.91
453,282,0.24,15.46
453,310,1.13,22.91
454,282,0.24,15.46
454,310,1.13,22.91
455,282,0.24,15.46
455,310,1.13,22.91
456,282,0.24,15.46
456,310,1.13,22.91
457,282,0.24,15.46
457,310,1.13,22.91
458,282,0.24,15.46
458,310,1.13,22.91
459,282,0.24,15.46
459,310,1.13,22.91
460,282,0.24,15.46
460,310,1.13,22.91
461,282,0.24,15.46
461,310,1.13,22.91
462,282,0.24,15.46
462,310,1.13,22.91
463,282,0.24,15.46
463,310,1.13,22.91
464,282,0.24,15.46
464,310,1.13,22.91
465,282,0.24,15.46
465,310,1.13,22.91
466,282,0.24,15.46
466,310,1.13,22.91
467,282,0.24,15.46
467,310,1.13,22.91
468,282,0.24,15.46
468,310,1.13,22.91
469,282,0.24,15.46
469,310,1.13,22.91
470,282,0.24,15.46
470,310,1.13,22.91
471,282,0.24,15.46
471,310,1.13,22.91
472,282,0.24,15.46
472,310,1.13,22.91
473,282,0.24,15.46
473,310,1.13,22.91
474,282,0.24,15.46
474,310,1.13,22.91
475,282,0.24,15.46
475,310,1.13,22.91
475,336,12.16,114.78
476,282,0.14,14.17
476,310,1.13,22.91
476,336,10.57,101.57
477,282,0.33,10.32
477,310,1.05,22.2
477,336,9.04,88.76
478,282,1.67,5.32
478,310,0.8,20.15
478,336,7.54,76.27
479,282,6.89,0.15
479,310,0.36,16.45
479,336,6.02,63.6
480,282,15.38,-2.29
480,310,0.3,10.85
480,336,4.42,50.32
481,282,26.47,-3.19
481,310,2.48,3.91
481,336,2.84,37.15
482,282,38.93,-3.94
482,310,9.97,-1.31
482,336,1.33,24.57
483,282,52.59,-4.76
483,310,20.76,-2.85
483,336,0.12,14.41
484,282,66.38,-5.59
484,310,33.17,-3.59
484,336,1.68,5.31
485,282,79.67,-6.38
485,310,47.93,-4.48
485,336,9.31,-1.19
486,282,92.96,-7.18
486,310,62.76,-5.37
486,336,19.01,-2.74
487,282,106.52,-8.0
487,310,77.47,-6.25
487,336,30.14,-3.41
488,282,120.84,-8.85
488,310,92.26,-7.14
488,336,43.56,-4.22
489,282,135.09,-9.71
489,310,107.89,-8.08
489,336,56.08,-4.97
490,310,122.47,-8.95
490,336,69.12,-5.75
491,310,137.4,-9.85
491,336,82.31,-6.54
492,336,94.81,-7.29
493,336,107.97,-8.08
494,336,120.98,-8.86
495,336,133.58,-9.62
515,366,12.51,117.72
516,366,11.05,105.53
517,366,9.58,93.29
518,366,8.11,81.01
519,366,6.63,68.74
520,366,5.1,55.99
521,366,3.67,44.02
522,366,2.18,31.63
523,366,1.02,21.98
524,366,0.4,16.8
525,366,0.27,15.72
526,366,0.24,15.46
527,366,0.24,15.46
528,366,0.24,15.46
529,366,0.24,15.46
530,366,0.24,15.46
531,366,0.24,15.46
532,366,0.24,15.46
533,366,0.24,15.46
534,366,0.24,15.46
535,366,0.24,15.46
536,366,0.24,15.46
537,366,0.24,15.46
538,366,0.24,15.46
539,366,0.24,15.46
540,366,0.24,15.46
541,366,0.24,15.46
542,366,0.24,15.46
543,366,0.24,15.46
544,366,0.24,15.46
545,366,0.24,15.46
546,366,0.24,15.46
547,366,0.24,15.46
548,366,0.24,15.46
549,366,0.24,15.46
550,366,0.24,15.46
551,366,0.24,15.46
551,392,11.7,110.95
552,366,0.24,15.46
552,392,10.28,99.11
553,366,0.24,15.46
553,392,8.83,87.08
554,366,0.24,15.46
554,392,7.42,75.29
554,397,12.69,119.19
555,366,0.24,15.46
555,392,5.9,62.66
555,397,11.0,105.16
556,366,0.24,15.46
556,392,4.46,50.59
556,397,9.33,91.2
557,366,0.24,15.46
557,392,3.01,38.55
557,397,7.67,77.41
558,366,0.24,15.46
558,392,1.99,30.07
558,397,6.07,64.06
559,366,0.24,15.46
559,392,1.44,25.48
559,397,4.37,49.91
560,366,0.24,15.46
560,392,1.27,24.09
560,397,3.16,39.78
561,366,0.24,15.46
561,392,1.2,23.49
561,397,2.46,34.0
562,366,0.24,15.46
562,392,1.15,23.05
562,397,2.1,30.96
563,366,0.24,15.46
563,392,1.14,22.96
563,397,2.05,30.58
563,401,11.83,112.06
564,366,0.24,15.46
564,392,1.13,22.91
564,397,2.03,30.42
564,401,10.48,100.76
565,366,0.24,15.46
565,392,1.13,22.91
565,397,2.03,30.37
565,401,9.1,89.32
566,366,0.24,15.46
566,392,1.13,22.91
566,397,2.03,30.36
566,401,7.73,77.88
567,366,0.24,15.46
567,392,1.13,22.91
567,397,2.03,30.36
567,401,6.3,65.98
568,366,0.24,15.46
568,392,1.13,22.91
568,397,2.03,30.36
568,401,4.85,53.87
569,366,0.24,15.46
569,392,1.13,22.91
569,397,2.03,30.36
569,401,3.79,45.02
570,366,0.24,15.46
570,392,1.13,22.91
570,397,2.03,30.36
570,401,3.24,40.46
571,366,0.24,15.46
571,392,1.13,22.91
571,397,2.03,30.36
571,401,2.97,38.25
572,366,0.24,15.46
572,392,1.13,22.91
572,397,2.03,30.36
572,401,2.94,37.97
573,366,0.24,15.46
573,392,1.13,22.91
573,397,2.03,30.36
573,401,2.93,37.86
574,366,0.24,15.46
574,392,1.13,22.91
574,397,2.03,30.36
574,401,2.92,37.82
575,366,0.24,15.46
575,392,1.13,22.91
575,397,2.03,30.36
575,401,2.92,37.81
576,366,0.24,15.46
576,392,1.13,22.91
576,397,2.03,30.36
