time,vehicle_id,x,y,speed
801,343,-31.62,-364.5,9.647880596276078
802,343,-30.68,-355.1,9.446883083853614
803,343,-29.76,-345.84,9.305589718013625
804,343,-28.78,-336.03,9.858828530814401
805,343,-27.85,-326.72,9.356334752455098
806,343,-26.92,-317.42,9.34638432764244
807,343,-25.97,-307.96,9.507581185559275
808,343,-25.01,-298.36,9.647880596276021
809,343,-24.05,-288.75,9.657831019437038
810,343,-23.05,-278.78,10.020024950068764
811,343,-22.13,-269.59,9.235935253129483
812,343,-21.16,-259.81,9.827985551474903
813,343,-20.2,-250.21,9.64788059627605
814,343,-19.26,-240.88,9.377233067381882
815,343,-18.31,-231.35,9.577233420983328
816,343,-17.27,-220.98,10.42201995776251
817,343,-16.25,-210.79,10.240922809981528
818,343,-15.27,-200.91,9.92848427505427
819,343,-14.33,-191.58,9.377233067381855
820,343,-13.4,-182.23,9.396137504315293
821,343,-12.44,-172.65,9.627980058143022
822,343,-11.45,-162.73,9.969277807343936
823,343,-10.45,-152.79,9.990175173639347
824,343,-9.51,-143.3,9.536440635792772
825,343,-8.48,-132.99,10.361322309435222
826,343,-7.51,-123.3,9.738429031419813
827,343,-6.57,-113.97,9.37723306738187
828,343,-5.61,-104.31,9.70758466355045
829,343,-4.57,-93.94,10.42201995776251
830,343,-3.59,-84.17,9.819027446748478
831,343,-5.8,-74.12,10.290121476445258
832,343,-4.78,-63.89,10.28072468262817
833,343,-3.78,-53.93,10.01007492479452
834,343,-2.75,-43.65,10.331471337616923
835,343,-2.17,-37.85,5.828927860250113
836,343,-1.93,-35.4,2.4617270360460384
837,343,-1.81,-34.19,1.2159358535712326
838,343,-1.79,-34.01,0.18110770276274804
839,343,-1.78,-33.93,0.0806225774829838
840,343,-1.78,-33.9,0.030000000000001137
841,343,-1.71,-33.2,0.7034912934784581
842,343,-1.41,-30.23,2.985113063185382
843,343,-1.28,-28.95,1.2865846260545797
844,343,-1.17,-27.83,1.1253888216967511
845,343,-1.1,-27.1,0.7333484846919611
846,343,-1.06,-26.75,0.35227829907617214
847,343,-1.03,-26.45,0.30149626863362744
848,343,-1.03,-26.44,0.00999999999999801
849,343,-1.03,-26.44,0.0
850,343,-1.03,-26.43,0.010000000000001563
851,343,-1.03,-26.43,0.0
852,343,-1.03,-26.43,0.0
853,343,-1.03,-26.43,0.0
854,343,-1.03,-26.43,0.0
855,343,-1.03,-26.43,0.0
856,343,-1.03,-26.43,0.0
856,374,-44.71,-495.41,0.0
857,343,-1.03,-26.43,0.0
857,374,-44.55,-493.74,1.6776471619503472
858,343,-1.03,-26.43,0.0
858,374,-44.13,-489.54,4.220947760870762
859,343,2.15,-26.75,3.196060074529263
859,374,-43.51,-483.37,6.201072487884673
860,343,2.31,-25.17,1.5880806024884235
860,374,-42.72,-475.5,7.909551188278642
861,343,2.71,-21.18,4.010000000000002
861,374,-41.69,-465.19,10.361322309435222
862,343,3.31,-15.14,6.0697281652476
862,374,-40.71,-455.35,9.88868039730274
863,343,3.54,-12.83,2.3214219780126153
863,374,-39.75,-445.77,9.627980058143079
864,343,3.62,-12.06,0.7741446893184757
864,374,-38.8,-436.29,9.527481304101272
865,343,3.64,-11.86,0.20099751242241887
865,374,-37.79,-426.16,10.180225930695247
866,343,3.64,-11.84,0.019999999999999574
866,374,-36.85,-416.75,9.456833508104099
867,343,3.64,-11.83,0.009999999999999787
867,374,-35.91,-407.37,9.426982550105835
868,343,3.64,-11.83,0.0
868,374,-34.91,-397.42,10.000124999218748
869,343,3.64,-11.83,0.0
869,374,-33.96,-387.88,9.587184153858754
870,343,3.64,-11.83,0.0
870,374,-33.03,-378.53,9.396137504315293
871,343,3.64,-11.83,0.0
871,374,-32.06,-368.88,9.698628769058004
872,343,3.64,-11.83,0.0
872,374,-31.13,-359.55,9.376235918533604
873,343,3.64,-11.83,0.0
873,374,-30.15,-349.75,9.848878108698484
874,343,3.64,-11.83,0.0
874,374,-29.12,-339.42,10.381223434643898
875,343,3.64,-11.83,0.0
875,374,-28.15,-329.75,9.718528695229557
876,343,3.64,-11.83,0.0
876,374,-27.18,-320.06,9.738429031419798
877,343,3.64,-11.83,0.0
877,374,-26.15,-309.79,10.321521205713799
878,343,3.64,-11.83,0.0
878,374,-25.2,-300.23,9.607085926544014
879,343,3.64,-11.83,0.0
879,374,-24.27,-290.95,9.32648379615815
880,343,3.64,-11.83,0.0
880,374,-23.3,-281.25,9.748379352487252
881,343,3.64,-11.83,0.0
881,374,-22.29,-271.12,10.180225930695247
882,343,3.64,-11.83,0.0
882,374,-21.29,-261.16,10.010074924794498
883,343,3.64,-11.83,0.0
883,374,-20.34,-251.63,9.577233420983356
884,343,3.64,-11.83,0.0
884,374,-19.33,-241.59,10.090673912083366
885,343,3.64,-11.83,0.0
885,374,-18.29,-231.12,10.521525554785294
886,343,3.64,-11.83,0.0
886,374,-17.33,-221.51,9.657831019437038
887,343,3.64,-11.83,0.0
887,374,-16.38,-212.04,9.517531192488942
888,343,3.64,-11.83,0.0
888,374,-15.39,-202.19,9.899626255571464
889,343,3.64,-11.83,0.0
889,374,-14.39,-192.12,10.119530621525875
890,343,3.64,-11.83,0.0
890,374,-13.42,-182.48,9.688678960518834
891,343,3.64,-11.83,0.0
891,374,-12.5,-173.27,9.25583599681842
892,343,3.64,-11.83,0.0
892,374,-11.52,-163.45,9.868779053155484
893,343,3.64,-11.83,0.0
893,374,-10.53,-153.59,9.909576176608146
894,343,3.64,-11.83,0.0
894,374,-9.6,-144.23,9.40608845376229
895,343,3.64,-11.83,0.0
895,374,-8.56,-133.88,10.402119976235609
896,343,3.64,-11.83,0.0
896,374,-7.59,-124.11,9.818034426503093
897,343,3.64,-11.83,0.0
897,374,-6.66,-114.84,9.316533690166098
898,343,3.64,-11.83,0.0
898,374,-5.62,-104.45,10.441920321473441
899,343,3.64,-11.83,0.0
899,374,-4.66,-94.88,9.618029943808667
900,343,3.64,-11.83,0.0
900,374,-3.71,-85.35,9.577233420983328
901,343,3.64,-11.83,0.0
901,374,-2.69,-75.16,10.240922809981528
902,343,3.64,-11.83,0.0
902,374,-1.74,-65.61,9.597134989151707
903,343,3.64,-11.83,0.0
903,374,-0.82,-56.41,9.245885571431222
904,343,3.64,-11.83,0.0
904,374,0.22,-46.03,10.431970091981663
905,343,3.64,-11.83,0.0
905,374,1.15,-36.71,9.36628528286428
906,343,3.64,-11.83,0.0
906,374,-1.07,-26.77,10.184890770155565
907,343,3.64,-11.83,0.0
907,374,-0.23,-18.44,8.372245815789213
908,343,3.64,-11.83,0.0
908,374,0.3,-13.13,5.336384543864882
909,343,3.64,-11.83,0.0
909,374,0.44,-11.66,1.4766516176810298
910,343,3.64,-11.83,0.0
910,374,0.45,-11.58,0.08062257748298557
911,343,3.64,-11.83,0.0
911,374,0.46,-11.52,0.06082762530298269
912,343,3.64,-11.83,0.0
912,374,0.46,-11.51,0.009999999999999787
913,343,3.64,-11.83,0.0
913,374,0.46,-11.51,0.0
914,343,3.64,-11.83,0.0
914,374,0.46,-11.51,0.0
915,343,3.64,-11.83,0.0
915,374,0.46,-11.51,0.0
916,343,3.64,-11.83,0.0
916,374,0.46,-11.51,0.0
917,343,3.64,-11.83,0.0
917,374,0.46,-11.51,0.0
918,343,3.64,-11.83,0.0
918,374,0.46,-11.51,0.0
919,343,3.64,-11.83,0.0
919,374,0.46,-11.51,0.0
920,343,3.64,-11.83,0.0
920,374,0.46,-11.51,0.0
921,343,3.64,-11.83,0.0
921,374,0.46,-11.51,0.0
922,343,3.64,-11.83,0.0
922,374,0.46,-11.51,0.0
923,343,3.64,-11.83,0.0
923,374,0.46,-11.51,0.0
924,343,3.64,-11.83,0.0
924,374,0.46,-11.51,0.0
925,343,3.64,-11.83,0.0
925,374,0.46,-11.51,0.0
926,343,3.88,-9.47,2.3721720005092375
926,374,0.62,-9.95,1.5681836627130132
927,343,4.31,-5.12,4.371201207906129
927,374,0.99,-6.17,3.798065296963705
928,343,4.97,1.49,6.6428683563653435
928,374,1.54,-0.66,5.537382052919954
929,343,5.88,10.56,9.115536188288653
929,374,2.31,6.99,7.688653978428214
930,343,6.88,20.54,10.029975074744701
930,374,3.29,16.78,9.838927787111766
931,343,7.9,30.74,10.250873133543308
931,374,4.27,26.57,9.838927787111762
932,343,8.91,40.92,10.229980449639191
932,374,5.25,36.44,9.91853315768012
933,343,9.87,50.47,9.598130026208228
933,374,6.29,46.75,10.362321168541344
934,343,10.84,60.15,9.728478812229588
934,374,7.28,56.66,9.959327286518901
935,343,11.82,69.97,9.868779053155462
935,374,8.2,65.9,9.285687912050468
936,343,12.79,79.63,9.708578680733856
936,374,9.18,75.75,9.898631218506926
937,343,13.71,88.89,9.305589718013582
937,374,10.17,85.59,9.889676435556426
938,343,14.73,99.07,10.230972583288446
938,374,11.21,95.99,10.451870645965718
939,343,15.66,108.34,9.316533690166112
939,374,12.19,105.78,9.83892778711177
940,343,16.65,118.24,9.949376864909672
940,374,13.18,115.7,9.969277807343921
941,343,17.57,127.44,9.245885571431222
941,374,14.2,125.88,10.230972583288446
942,343,18.55,137.3,9.908582138732074
942,374,15.23,136.19,10.361322309435222
943,343,19.5,146.76,9.507581185559218
943,374,16.18,145.75,9.607085926544014
944,343,20.49,156.68,9.969277807343936
944,374,17.18,155.69,9.990175173639347
945,343,21.48,166.6,9.969277807343907
945,374,18.16,165.55,9.908582138732074
946,343,22.41,175.87,9.316533690166112
946,374,19.17,175.59,10.090673912083366
947,343,23.42,185.91,10.090673912083366
947,374,20.15,185.45,9.908582138732045
948,343,24.45,196.24,10.381223434643926
948,374,21.12,195.15,9.74837935248728
949,343,25.41,205.85,9.65783101943701
949,374,22.07,204.58,9.477731796163052
950,343,26.45,216.21,10.41206991908911
950,374,23.08,214.73,10.200127450184118
951,343,27.37,225.45,9.28568791205044
951,374,24.13,225.19,10.512568668027818
952,343,28.34,235.13,9.728478812229593
952,374,25.13,235.25,10.109579615394502
953,343,29.26,244.3,9.216034939169898
953,374,26.07,244.66,9.45683350810407
954,343,30.29,254.61,10.361322309435222
954,374,27.08,254.67,10.060825015872199
955,343,31.26,264.3,9.738429031419798
955,374,28.11,265.06,10.44092907743369
956,343,32.18,273.59,9.335443213902558
956,374,29.08,274.76,9.748379352487252
957,343,33.16,283.35,9.809077428586285
957,374,30.01,284.06,9.34638432764244
958,343,34.08,292.5,9.196135057729393
958,374,30.97,293.65,9.637930275738642
959,343,35.01,301.88,9.42599066411589
959,374,31.97,303.62,10.020024950068764
960,343,35.95,311.26,9.426982550105835
960,374,32.98,313.76,10.190176642237352
961,343,36.87,320.44,9.22598504225972
961,374,33.93,323.22,9.507581185559275
962,343,37.78,329.55,9.155337241194355
962,374,34.95,333.45,10.280724682628128
963,343,38.75,339.26,9.758329775120309
963,374,35.97,343.58,10.181222912793919
964,343,39.79,349.64,10.431970091981663
964,374,36.99,353.85,10.32052808726379
965,343,40.71,358.81,9.216034939169898
965,374,37.91,363.07,9.265786528946123
966,343,41.62,367.96,9.195140020684818
966,374,38.94,373.29,10.271771999027264
967,343,42.66,378.29,10.382220379090441
967,374,39.95,383.45,10.210078354253671
968,343,43.68,388.51,10.270774070146777
968,374,40.97,393.59,10.191172650877803
969,343,44.6,397.78,9.315540778720239
969,374,41.97,403.6,10.059826042233581
970,343,45.61,407.86,10.13047382899738
970,374,42.94,413.38,9.827985551474903
971,343,46.57,417.41,9.59813002620824
971,374,43.93,423.24,9.909576176608175
972,343,47.58,427.56,10.200127450184118
972,374,44.93,433.25,10.059826042233524
973,343,48.51,436.88,9.366285282864272
973,374,45.89,442.83,9.627980058143022
974,343,49.52,446.91,10.080724180335489
974,374,46.9,452.91,10.13047382899738
975,343,50.5,456.73,9.868779053155453
975,374,47.91,463.06,10.200127450184118
976,343,51.46,466.36,9.677732172363518
976,374,48.9,472.98,9.969277807343936
977,343,52.44,476.08,9.769278376625339
977,374,49.94,483.36,10.431970091981663
978,343,53.38,485.54,9.50658718994365
978,374,50.93,493.26,9.94937686490966
979,343,54.35,495.25,9.758329775120309
1679,734,-44.71,-495.41,0.0
1680,734,-44.5,-493.3,2.120424485804684
1681,734,-44.12,-489.5,3.81895273602595
1682,734,-43.51,-483.37,6.160275967844293
1683,734,-42.66,-474.85,8.562295253026473
1684,734,-41.55,-463.75,11.15536193944421
1685,734,-40.38,-452.07,11.738453901600506
1686,734,-39.3,-441.26,10.863816088281322
1687,734,-38.23,-430.58,10.733466355283374
1688,734,-37.09,-419.18,11.456858208077792
1689,734,-36.02,-408.45,10.783218443488957
1690,734,-34.94,-397.69,10.814064915654974
1690,739,-44.71,-495.41,0.0
1691,734,-33.88,-387.02,10.722523023990219
1691,739,-44.56,-493.85,1.5671949463930794
1692,734,-32.7,-375.23,11.848902902800713
1692,739,-44.25,-490.75,3.115461442547499
1693,734,-31.57,-363.93,11.356359451866618
1693,739,-43.8,-486.23,4.542345209250375
1694,734,-30.41,-352.4,11.58820521047158
1694,739,-43.18,-480.07,6.1911226768656675
1695,734,-29.27,-340.94,11.516561986982031
1695,739,-42.36,-471.92,8.191147660737146
1696,734,-28.17,-329.92,11.074764105839888
1696,739,-41.38,-462.1,9.868779053155453
1697,734,-27.0,-318.26,11.718553665022
1697,739,-40.27,-451.0,11.15536193944421
1698,734,-25.91,-307.37,10.944414100352732
1698,739,-39.12,-439.49,11.567307378988414
1699,734,-24.82,-296.45,10.974265351266132
1699,739,-37.97,-428.02,11.527506235088342
1700,734,-23.67,-284.92,11.587208464509446
1700,739,-36.89,-417.19,10.883717195884854
1701,734,-22.59,-274.21,10.764316048871883
1701,739,-35.78,-406.06,11.18521345348402
1702,734,-21.42,-262.49,11.778255388638815
1702,739,-34.63,-394.57,11.547406635257987
1703,734,-20.33,-251.54,11.004117411223872
1703,739,-33.52,-383.45,11.175262860443153
1704,734,-19.26,-240.82,10.77326784221018
1704,739,-32.38,-372.09,11.417057414237712
1705,734,-18.17,-229.99,10.884714052284501
1705,739,-31.23,-360.52,11.627011653903157
1706,734,-16.99,-218.17,11.87875414342769
1706,739,-30.07,-348.99,11.588205210471523
1707,734,-15.8,-206.3,11.929501246908833
1707,739,-28.96,-337.85,11.195164134571664
1708,734,-14.67,-194.95,11.40611239643028
1708,739,-27.88,-327.08,10.824014966730267
1709,734,-13.58,-184.06,10.944414100352732
1709,739,-26.79,-316.19,10.944414100352732
1710,734,-12.41,-172.35,11.76830489067989
1710,739,-25.71,-305.4,10.843915344560767
1711,734,-11.3,-161.27,11.13546137346808
1711,739,-24.63,-294.58,10.873766596722584
1712,734,-10.22,-150.43,10.893667885519553
1712,739,-23.48,-283.1,11.5374563921169
1713,734,-9.13,-139.57,10.91456366512195
1713,739,-22.37,-271.93,11.225016703773779
1714,734,-8.0,-128.28,11.346409123594999
1714,739,-21.2,-260.22,11.76830489067986
1715,734,-6.85,-116.71,11.627011653903171
1715,739,-20.11,-249.37,10.9046137024656
1716,734,-5.77,-105.95,10.814064915654972
1716,739,-18.97,-237.98,11.446907879423174
1717,734,-4.61,-94.31,11.697657885234976
1717,739,-17.86,-226.82,11.21506575994987
1718,734,-3.46,-82.85,11.5175561643953
1718,739,-16.75,-215.77,11.10561119434674
1719,734,-2.29,-71.15,11.75835447671143
1719,739,-15.62,-204.43,11.396161634515373
1720,734,-1.22,-60.45,10.753366914599356
1720,739,-14.45,-192.72,11.76830489067989
1721,734,-0.04,-48.64,11.868803646534897
1721,739,-13.36,-181.81,10.964314844074842
1722,734,1.13,-36.96,11.738453901600499
1722,739,-12.26,-170.83,11.034962618876412
1723,734,2.31,-25.1,11.918556959632319
1723,739,-11.13,-159.58,11.30660868695826
1724,734,3.42,-14.02,11.135461373468099
1724,739,-10.07,-148.93,10.702621174273157
1725,734,4.55,-2.68,11.39616163451537
1725,739,-8.98,-138.05,10.934463864314514
1726,734,5.65,8.29,11.025012471648274
1726,739,-7.89,-127.11,10.994166635084273
1727,734,6.82,19.94,11.708603674221791
1727,739,-6.78,-116.04,11.125511224208973
1728,734,7.88,30.56,10.67276908772976
1728,739,-5.67,-104.95,11.145411611959428
1729,734,8.98,41.53,11.025012471648278
1729,739,-4.52,-93.39,11.61706072980597
1730,734,10.14,53.14,11.667806134831002
1730,739,-3.36,-81.84,11.60810492716188
1731,734,11.21,63.84,10.753366914599356
1731,739,-2.2,-70.2,11.697657885234976
1732,734,12.34,75.18,11.396161634515371
1732,739,-1.05,-58.71,11.54740663525798
1733,734,13.5,86.78,11.657855720500226
1733,739,0.02,-48.02,10.743416588776586
1734,734,14.61,97.88,11.155361939444182
1734,739,1.19,-36.31,11.768304890679882
1735,734,15.69,108.65,10.824014966730239
1735,739,2.31,-25.17,11.196160056019208
1736,734,16.79,119.64,11.044912856152369
1736,739,3.44,-13.85,11.376260369734865
1737,734,17.91,130.82,11.235960128088736
1737,739,4.5,-3.28,10.623017462096163
1738,734,19.03,142.05,11.285712206148109
1738,739,5.57,7.5,10.832972814514028
1739,734,20.21,153.88,11.888704723391847
1739,739,6.62,17.95,10.502618721061904
1740,734,21.31,164.84,11.015062414711965
1740,739,7.68,28.57,10.672769087729764
1741,734,22.44,176.17,11.386210958874758
1741,739,8.76,39.37,10.853865670810558
1742,734,23.63,188.0,11.889701426024132
1742,739,9.92,51.0,11.687707217414374
1743,734,24.75,199.22,11.275761615075053
1743,739,11.05,62.31,11.36630986732282
1744,734,25.86,210.37,11.205114903471545
1744,739,12.17,73.49,11.235960128088736
1745,734,27.01,221.85,11.537456392116928
1745,739,13.28,84.56,11.125511224208989
1746,734,28.08,232.55,10.753366914599368
1746,739,14.45,96.26,11.758354476711444
1747,734,29.14,243.14,10.642917833000473
1747,739,15.51,106.83,10.623017462096156
1748,734,30.23,254.02,10.934463864314543
1748,739,16.61,117.89,11.114567018107365
1749,734,31.34,265.19,11.22501670377375
1749,739,17.76,129.34,11.50760618026182
1750,734,32.42,275.99,10.853865670810572
1750,739,18.85,140.24,10.954364427021776
1751,734,33.57,287.43,11.497656282912615
1751,739,19.92,150.96,10.77326784221018
1752,734,34.69,298.65,11.275761615075025
1752,739,21.03,162.1,11.195164134571664
1753,734,35.82,309.97,11.376260369734913
1753,739,22.11,172.9,10.853865670810572
1754,734,36.9,320.76,10.84391534456071
1754,739,23.22,183.97,11.125511224208973
1755,734,38.02,331.94,11.235960128088749
1755,739,24.28,194.6,10.682719691164788
1756,734,39.1,342.78,10.893667885519525
1756,739,25.45,206.24,11.698653768703489
1757,734,40.21,353.86,11.135461373468138
1757,739,26.53,217.0,10.814064915654974
1758,734,41.4,365.7,11.899651255393975
1758,739,27.69,228.69,11.747412481053006
1759,734,42.56,377.29,11.647905391099327
1759,739,28.76,239.37,10.733466355283374
1760,734,43.72,388.9,11.667806134830961
1760,739,29.91,250.85,11.537456392116928
1761,734,44.84,400.08,11.235960128088749
1761,739,31.04,262.13,11.33645888273759
1762,734,45.92,410.96,10.933471543841868
1762,739,32.09,272.61,10.532468846381668
1763,734,47.07,422.42,11.517556164395328
1763,739,33.17,283.41,10.853865670810572
1764,734,48.21,433.78,11.417057414237656
1764,739,34.23,294.07,10.712572053433261
1765,734,49.39,445.62,11.8986553862191
1765,739,35.28,304.53,10.51256866802779
1766,734,50.55,457.24,11.677756633874509
1766,739,36.45,316.25,11.778255388638872
1767,734,51.64,468.12,10.934463864314514
1767,739,37.53,327.07,10.873766596722584
1768,734,52.82,479.9,11.838952656379675
1768,739,38.63,338.0,10.985212788107482
1769,734,53.89,490.63,10.783218443488957
1769,739,39.68,348.5,10.552369402176934
1770,739,40.74,359.16,10.712572053433318
1771,739,41.91,370.8,11.69865376870346
1772,739,42.99,381.6,10.853865670810572
1773,739,44.12,392.95,11.406112396430222
1774,739,45.26,404.36,11.466808623152327
1775,739,46.32,414.9,10.593167609360254
1776,739,47.43,426.01,11.16531235568447
1777,739,48.56,437.28,11.326508729524715
1778,739,49.7,448.76,11.536463929645011
1779,739,50.78,459.53,10.82401496673021
1780,739,51.93,471.01,11.537456392116956
1781,739,53.06,482.34,11.386210958874758
1782,739,54.21,493.84,11.557356964289024
1788,782,-44.71,-495.41,0.0
1789,782,-44.54,-493.65,1.7681911661356553
1790,782,-44.16,-489.91,3.7592552453909867
1791,782,-43.55,-483.77,6.170226900203956
1792,782,-42.75,-475.74,8.069752164719779
1793,782,-41.81,-466.4,9.387182750964241
1794,782,-40.68,-455.11,11.34640912359497
1795,782,-39.57,-443.95,11.215065759949898
1796,782,-38.5,-433.27,10.733466355283374
1797,782,-37.32,-421.51,11.81905241548576
1798,782,-36.17,-409.97,11.597159134891577
1799,782,-35.05,-398.81,11.216059914247987
1800,782,-33.99,-388.16,10.702621174273128
1801,782,-32.85,-376.75,11.466808623152327
1802,782,-31.76,-365.91,10.894663831435988
1803,782,-30.62,-354.42,11.546415028050923
1804,782,-29.5,-343.22,11.255860695655386
1805,782,-28.39,-332.17,11.105611194346768
1806,782,-27.27,-320.94,11.285712206148109
1807,782,-26.16,-309.84,11.15536193944421
1808,782,-25.01,-298.38,11.517556164395272
1809,782,-23.89,-287.14,11.29566288448802
1810,782,-22.73,-275.6,11.598155025692627
1811,782,-21.61,-264.4,11.255860695655443
1812,782,-20.51,-253.37,11.08471470088425
